交易日期,全收益指数代码,指数名称,收盘点位
20240808,H20955,中证红利低波动100全收益指数,19233.95
20240809,H20955,中证红利低波动100全收益指数,19185.56
20240812,H20955,中证红利低波动100全收益指数,19147.33
20240813,H20955,中证红利低波动100全收益指数,19206.13
20240814,H20955,中证红利低波动100全收益指数,19058.19
20240815,H20955,中证红利低波动100全收益指数,19227.71
20240816,H20955,中证红利低波动100全收益指数,19183.92
20240819,H20955,中证红利低波动100全收益指数,19346.71
20240820,H20955,中证红利低波动100全收益指数,19154.97
20240821,H20955,中证红利低波动100全收益指数,18998.76
20240822,H20955,中证红利低波动100全收益指数,18967.81
20240823,H20955,中证红利低波动100全收益指数,19009.11
20240826,H20955,中证红利低波动100全收益指数,19035.82
20240827,H20955,中证红利低波动100全收益指数,18996.19
20240828,H20955,中证红利低波动100全收益指数,18901.02
20240829,H20955,中证红利低波动100全收益指数,18654.18
20240830,H20955,中证红利低波动100全收益指数,18703.08
20240902,H20955,中证红利低波动100全收益指数,18632.82
20240903,H20955,中证红利低波动100全收益指数,18566.06
20240904,H20955,中证红利低波动100全收益指数,18461.37
20240905,H20955,中证红利低波动100全收益指数,18497.48
20240906,H20955,中证红利低波动100全收益指数,18373.92
20240909,H20955,中证红利低波动100全收益指数,18129.8
20240910,H20955,中证红利低波动100全收益指数,18101.37
20240911,H20955,中证红利低波动100全收益指数,17806.33
20240912,H20955,中证红利低波动100全收益指数,17817.8
20240913,H20955,中证红利低波动100全收益指数,17789.06
20240918,H20955,中证红利低波动100全收益指数,17956.17
20240919,H20955,中证红利低波动100全收益指数,18044.07
20240920,H20955,中证红利低波动100全收益指数,18011.31
20240923,H20955,中证红利低波动100全收益指数,18137.16
20240924,H20955,中证红利低波动100全收益指数,18852.79
20240925,H20955,中证红利低波动100全收益指数,19180.82
20240926,H20955,中证红利低波动100全收益指数,19932.98
20240927,H20955,中证红利低波动100全收益指数,20263.2
20240930,H20955,中证红利低波动100全收益指数,21652.12
20241008,H20955,中证红利低波动100全收益指数,22141.89
20241009,H20955,中证红利低波动100全收益指数,20489.4
20241010,H20955,中证红利低波动100全收益指数,21048.35
20241011,H20955,中证红利低波动100全收益指数,20700.87
20241014,H20955,中证红利低波动100全收益指数,21246.96
20241015,H20955,中证红利低波动100全收益指数,20754.16
20241016,H20955,中证红利低波动100全收益指数,21080.27
20241017,H20955,中证红利低波动100全收益指数,20720.42
20241018,H20955,中证红利低波动100全收益指数,20952.13
20241021,H20955,中证红利低波动100全收益指数,20798.18
20241022,H20955,中证红利低波动100全收益指数,20944.61
20241023,H20955,中证红利低波动100全收益指数,21040.23
20241024,H20955,中证红利低波动100全收益指数,20911.8
20241025,H20955,中证红利低波动100全收益指数,20982.43
20241028,H20955,中证红利低波动100全收益指数,21134.3
20241029,H20955,中证红利低波动100全收益指数,20808.62
20241030,H20955,中证红利低波动100全收益指数,20684.29
20241031,H20955,中证红利低波动100全收益指数,20726.69
20241101,H20955,中证红利低波动100全收益指数,20824.89
20241104,H20955,中证红利低波动100全收益指数,21049.91
20241105,H20955,中证红利低波动100全收益指数,21407.15
20241106,H20955,中证红利低波动100全收益指数,21354.2
20241107,H20955,中证红利低波动100全收益指数,21941.34
20241108,H20955,中证红利低波动100全收益指数,21634.22
20241111,H20955,中证红利低波动100全收益指数,21516.98
20241112,H20955,中证红利低波动100全收益指数,21397.38
20241113,H20955,中证红利低波动100全收益指数,21479.9
20241114,H20955,中证红利低波动100全收益指数,21190.57
20241115,H20955,中证红利低波动100全收益指数,21053.83
20241118,H20955,中证红利低波动100全收益指数,21359.84
20241119,H20955,中证红利低波动100全收益指数,21387.6
20241120,H20955,中证红利低波动100全收益指数,21436.43
20241121,H20955,中证红利低波动100全收益指数,21447.71
20241122,H20955,中证红利低波动100全收益指数,20834.98
20241125,H20955,中证红利低波动100全收益指数,20890.75
20241126,H20955,中证红利低波动100全收益指数,20884.7
20241127,H20955,中证红利低波动100全收益指数,21095.76
20241128,H20955,中证红利低波动100全收益指数,21077.87
20241129,H20955,中证红利低波动100全收益指数,21212.83
20241202,H20955,中证红利低波动100全收益指数,21374.2
20241203,H20955,中证红利低波动100全收益指数,21565.63
20241204,H20955,中证红利低波动100全收益指数,21520.34
20241205,H20955,中证红利低波动100全收益指数,21494.5
20241206,H20955,中证红利低波动100全收益指数,21768.98
20241209,H20955,中证红利低波动100全收益指数,21780.54
20241210,H20955,中证红利低波动100全收益指数,21799.1
20241211,H20955,中证红利低波动100全收益指数,21908.05
20241212,H20955,中证红利低波动100全收益指数,22109.51
20241213,H20955,中证红利低波动100全收益指数,21674.09
20241216,H20955,中证红利低波动100全收益指数,21872.29
20241217,H20955,中证红利低波动100全收益指数,21804.53
20241218,H20955,中证红利低波动100全收益指数,21903.04
20241219,H20955,中证红利低波动100全收益指数,21722.81
20241220,H20955,中证红利低波动100全收益指数,21563.16
20241223,H20955,中证红利低波动100全收益指数,21590.01
20241224,H20955,中证红利低波动100全收益指数,21830.58
20241225,H20955,中证红利低波动100全收益指数,21954.98
20241226,H20955,中证红利低波动100全收益指数,21817.56
20241227,H20955,中证红利低波动100全收益指数,21938.56
20241230,H20955,中证红利低波动100全收益指数,22041.82
20241231,H20955,中证红利低波动100全收益指数,21904.19
20250102,H20955,中证红利低波动100全收益指数,21423.61
20250103,H20955,中证红利低波动100全收益指数,21251.82
20250106,H20955,中证红利低波动100全收益指数,21353.11
20250107,H20955,中证红利低波动100全收益指数,21261.85
20250108,H20955,中证红利低波动100全收益指数,21287.2
20250109,H20955,中证红利低波动100全收益指数,20990.26
20250110,H20955,中证红利低波动100全收益指数,20739.57
20250113,H20955,中证红利低波动100全收益指数,20564.09
20250114,H20955,中证红利低波动100全收益指数,20875.28
20250115,H20955,中证红利低波动100全收益指数,20875.7
20250116,H20955,中证红利低波动100全收益指数,21007.99
20250117,H20955,中证红利低波动100全收益指数,21004.95
20250120,H20955,中证红利低波动100全收益指数,20950.2
20250121,H20955,中证红利低波动100全收益指数,20815.71
20250122,H20955,中证红利低波动100全收益指数,20635.69
20250123,H20955,中证红利低波动100全收益指数,20831.78
20250124,H20955,中证红利低波动100全收益指数,20959.82
20250127,H20955,中证红利低波动100全收益指数,21223.1
20250205,H20955,中证红利低波动100全收益指数,20833.2
20250206,H20955,中证红利低波动100全收益指数,20855.39
20250207,H20955,中证红利低波动100全收益指数,20987.96
20250210,H20955,中证红利低波动100全收益指数,20980.43
20250211,H20955,中证红利低波动100全收益指数,21115.18
20250212,H20955,中证红利低波动100全收益指数,21109.63
20250213,H20955,中证红利低波动100全收益指数,21111.29
20250214,H20955,中证红利低波动100全收益指数,21130.99
20250217,H20955,中证红利低波动100全收益指数,21130.29
20250218,H20955,中证红利低波动100全收益指数,21105.29
20250219,H20955,中证红利低波动100全收益指数,21091.89
20250220,H20955,中证红利低波动100全收益指数,20992.2
20250221,H20955,中证红利低波动100全收益指数,20914.73
20250224,H20955,中证红利低波动100全收益指数,20951.37
20250225,H20955,中证红利低波动100全收益指数,20766.85
20250226,H20955,中证红利低波动100全收益指数,20959.69
20250227,H20955,中证红利低波动100全收益指数,21117.04
20250228,H20955,中证红利低波动100全收益指数,20984.94
20250303,H20955,中证红利低波动100全收益指数,20971.0
20250304,H20955,中证红利低波动100全收益指数,21003.03
20250305,H20955,中证红利低波动100全收益指数,21082.64
20250306,H20955,中证红利低波动100全收益指数,21050.77
20250307,H20955,中证红利低波动100全收益指数,21066.64
20250310,H20955,中证红利低波动100全收益指数,21028.87
20250311,H20955,中证红利低波动100全收益指数,21186.64
20250312,H20955,中证红利低波动100全收益指数,21057.34
20250313,H20955,中证红利低波动100全收益指数,21110.15
20250314,H20955,中证红利低波动100全收益指数,21302.38
20250317,H20955,中证红利低波动100全收益指数,21386.38
20250318,H20955,中证红利低波动100全收益指数,21353.0
20250319,H20955,中证红利低波动100全收益指数,21390.8
20250320,H20955,中证红利低波动100全收益指数,21309.0
20250321,H20955,中证红利低波动100全收益指数,21294.79
20250324,H20955,中证红利低波动100全收益指数,21394.31
20250325,H20955,中证红利低波动100全收益指数,21558.45
20250326,H20955,中证红利低波动100全收益指数,21545.37
20250327,H20955,中证红利低波动100全收益指数,21539.36
20250328,H20955,中证红利低波动100全收益指数,21428.79
20250331,H20955,中证红利低波动100全收益指数,21366.23
20250401,H20955,中证红利低波动100全收益指数,21539.77
20250402,H20955,中证红利低波动100全收益指数,21568.93
20250403,H20955,中证红利低波动100全收益指数,21659.89
20250407,H20955,中证红利低波动100全收益指数,20310.71
20250408,H20955,中证红利低波动100全收益指数,20887.47
20250409,H20955,中证红利低波动100全收益指数,20926.01
20250410,H20955,中证红利低波动100全收益指数,21048.03
20250411,H20955,中证红利低波动100全收益指数,20932.38
20250414,H20955,中证红利低波动100全收益指数,21024.89
20250415,H20955,中证红利低波动100全收益指数,21141.99
20250416,H20955,中证红利低波动100全收益指数,21267.4
20250417,H20955,中证红利低波动100全收益指数,21263.55
20250418,H20955,中证红利低波动100全收益指数,21290.27
20250421,H20955,中证红利低波动100全收益指数,21204.75
20250422,H20955,中证红利低波动100全收益指数,21376.57
20250423,H20955,中证红利低波动100全收益指数,21248.68
20250424,H20955,中证红利低波动100全收益指数,21421.99
20250425,H20955,中证红利低波动100全收益指数,21404.36
20250428,H20955,中证红利低波动100全收益指数,21416.69
20250429,H20955,中证红利低波动100全收益指数,21337.76
20250430,H20955,中证红利低波动100全收益指数,21171.67
20250506,H20955,中证红利低波动100全收益指数,21216.06
20250507,H20955,中证红利低波动100全收益指数,21391.19
20250508,H20955,中证红利低波动100全收益指数,21421.56
20250509,H20955,中证红利低波动100全收益指数,21549.94
20250512,H20955,中证红利低波动100全收益指数,21594.27
20250513,H20955,中证红利低波动100全收益指数,21741.78
20250514,H20955,中证红利低波动100全收益指数,21860.51
20250515,H20955,中证红利低波动100全收益指数,21805.59
20250516,H20955,中证红利低波动100全收益指数,21659.53
20250519,H20955,中证红利低波动100全收益指数,21739.83
20250520,H20955,中证红利低波动100全收益指数,21781.71
20250521,H20955,中证红利低波动100全收益指数,21910.79
20250522,H20955,中证红利低波动100全收益指数,21896.96
20250523,H20955,中证红利低波动100全收益指数,21735.29
20250526,H20955,中证红利低波动100全收益指数,21595.01
20250527,H20955,中证红利低波动100全收益指数,21641.23
20250528,H20955,中证红利低波动100全收益指数,21711.93
20250529,H20955,中证红利低波动100全收益指数,21713.8
20250530,H20955,中证红利低波动100全收益指数,21765.15
20250603,H20955,中证红利低波动100全收益指数,21833.9
20250604,H20955,中证红利低波动100全收益指数,21911.87
20250605,H20955,中证红利低波动100全收益指数,21795.57
20250606,H20955,中证红利低波动100全收益指数,21840.71
20250609,H20955,中证红利低波动100全收益指数,21892.67
20250610,H20955,中证红利低波动100全收益指数,21926.79
20250611,H20955,中证红利低波动100全收益指数,21989.65
20250612,H20955,中证红利低波动100全收益指数,21989.79
20250613,H20955,中证红利低波动100全收益指数,21829.97
20250616,H20955,中证红利低波动100全收益指数,21828.82
20250617,H20955,中证红利低波动100全收益指数,21847.08
20250618,H20955,中证红利低波动100全收益指数,21821.64
20250619,H20955,中证红利低波动100全收益指数,21692.93
20250620,H20955,中证红利低波动100全收益指数,21795.37
20250623,H20955,中证红利低波动100全收益指数,21799.02
20250624,H20955,中证红利低波动100全收益指数,21890.29
20250625,H20955,中证红利低波动100全收益指数,22018.69
20250626,H20955,中证红利低波动100全收益指数,22044.52
20250627,H20955,中证红利低波动100全收益指数,21930.31
20250630,H20955,中证红利低波动100全收益指数,21876.99
20250701,H20955,中证红利低波动100全收益指数,22025.56
20250702,H20955,中证红利低波动100全收益指数,22180.52
20250703,H20955,中证红利低波动100全收益指数,22180.45
20250704,H20955,中证红利低波动100全收益指数,22319.6
20250707,H20955,中证红利低波动100全收益指数,22438.88
20250708,H20955,中证红利低波动100全收益指数,22464.07
20250709,H20955,中证红利低波动100全收益指数,22575.68
20250710,H20955,中证红利低波动100全收益指数,22754.07
20250711,H20955,中证红利低波动100全收益指数,22654.86
20250714,H20955,中证红利低波动100全收益指数,22793.49
20250715,H20955,中证红利低波动100全收益指数,22560.02
20250716,H20955,中证红利低波动100全收益指数,22557.95
20250717,H20955,中证红利低波动100全收益指数,22544.25
20250718,H20955,中证红利低波动100全收益指数,22669.5
20250721,H20955,中证红利低波动100全收益指数,22908.57
20250722,H20955,中证红利低波动100全收益指数,23243.12
20250723,H20955,中证红利低波动100全收益指数,23118.93
20250724,H20955,中证红利低波动100全收益指数,23157.88
20250725,H20955,中证红利低波动100全收益指数,22974.58
20250728,H20955,中证红利低波动100全收益指数,22816.71
20250729,H20955,中证红利低波动100全收益指数,22758.11
20250730,H20955,中证红利低波动100全收益指数,22841.58
20250731,H20955,中证红利低波动100全收益指数,22462.62
20250801,H20955,中证红利低波动100全收益指数,22472.05
20250804,H20955,中证红利低波动100全收益指数,22548.02
20250805,H20955,中证红利低波动100全收益指数,22724.16
20250806,H20955,中证红利低波动100全收益指数,22718.77
20250807,H20955,中证红利低波动100全收益指数,22746.42
20250808,H20955,中证红利低波动100全收益指数,22802.03
20250811,H20955,中证红利低波动100全收益指数,22744.82
20250812,H20955,中证红利低波动100全收益指数,22810.63
20250813,H20955,中证红利低波动100全收益指数,22742.33
20250814,H20955,中证红利低波动100全收益指数,22625.9
20250815,H20955,中证红利低波动100全收益指数,22692.09
20250818,H20955,中证红利低波动100全收益指数,22758.07
20250819,H20955,中证红利低波动100全收益指数,22777.64
20250820,H20955,中证红利低波动100全收益指数,22955.88
20250821,H20955,中证红利低波动100全收益指数,23112.91
20250822,H20955,中证红利低波动100全收益指数,23080.4
20250825,H20955,中证红利低波动100全收益指数,23309.74
20250826,H20955,中证红利低波动100全收益指数,23289.78
20250827,H20955,中证红利低波动100全收益指数,22870.07
20250828,H20955,中证红利低波动100全收益指数,22872.33
20250829,H20955,中证红利低波动100全收益指数,22838.07
20250901,H20955,中证红利低波动100全收益指数,22840.28
20250902,H20955,中证红利低波动100全收益指数,22872.78
20250903,H20955,中证红利低波动100全收益指数,22665.91
20250904,H20955,中证红利低波动100全收益指数,22678.26
20250905,H20955,中证红利低波动100全收益指数,22760.43
20250908,H20955,中证红利低波动100全收益指数,22875.33
20250909,H20955,中证红利低波动100全收益指数,22927.86
20250910,H20955,中证红利低波动100全收益指数,22818.81
20250911,H20955,中证红利低波动100全收益指数,22935.4
20250912,H20955,中证红利低波动100全收益指数,22840.64
20250915,H20955,中证红利低波动100全收益指数,22753.3
20250916,H20955,中证红利低波动100全收益指数,22699.99
20250917,H20955,中证红利低波动100全收益指数,22776.23
20250918,H20955,中证红利低波动100全收益指数,22404.06
20250919,H20955,中证红利低波动100全收益指数,22479.4
20250922,H20955,中证红利低波动100全收益指数,22352.34
20250923,H20955,中证红利低波动100全收益指数,22397.83
20250924,H20955,中证红利低波动100全收益指数,22498.28
20250925,H20955,中证红利低波动100全收益指数,22398.78
20250926,H20955,中证红利低波动100全收益指数,22461.38
20250929,H20955,中证红利低波动100全收益指数,22516.61
20250930,H20955,中证红利低波动100全收益指数,22428.26
20251009,H20955,中证红利低波动100全收益指数,22695.53
20251010,H20955,中证红利低波动100全收益指数,22904.9
20251013,H20955,中证红利低波动100全收益指数,22785.02
20251014,H20955,中证红利低波动100全收益指数,23012.89
20251015,H20955,中证红利低波动100全收益指数,23053.19
20251016,H20955,中证红利低波动100全收益指数,23093.69
20251017,H20955,中证红利低波动100全收益指数,22954.2
20251020,H20955,中证红利低波动100全收益指数,23023.94
20251021,H20955,中证红利低波动100全收益指数,23138.59
20251022,H20955,中证红利低波动100全收益指数,23214.67
20251023,H20955,中证红利低波动100全收益指数,23361.59
20251024,H20955,中证红利低波动100全收益指数,23202.12
20251027,H20955,中证红利低波动100全收益指数,23272.33
20251028,H20955,中证红利低波动100全收益指数,23159.35
20251029,H20955,中证红利低波动100全收益指数,23141.59
20251030,H20955,中证红利低波动100全收益指数,23138.86
20251031,H20955,中证红利低波动100全收益指数,23136.12
20251103,H20955,中证红利低波动100全收益指数,23353.57
20251104,H20955,中证红利低波动100全收益指数,23421.43
20251105,H20955,中证红利低波动100全收益指数,23465.04
20251106,H20955,中证红利低波动100全收益指数,23590.64
20251107,H20955,中证红利低波动100全收益指数,23697.71
20251110,H20955,中证红利低波动100全收益指数,23916.36
20251111,H20955,中证红利低波动100全收益指数,23935.95
20251112,H20955,中证红利低波动100全收益指数,24016.98
20251113,H20955,中证红利低波动100全收益指数,24033.72
20251114,H20955,中证红利低波动100全收益指数,23905.79
20251117,H20955,中证红利低波动100全收益指数,23750.98
20251118,H20955,中证红利低波动100全收益指数,23540.16
20251119,H20955,中证红利低波动100全收益指数,23578.16
20251120,H20955,中证红利低波动100全收益指数,23600.33
20251121,H20955,中证红利低波动100全收益指数,23193.62
20251124,H20955,中证红利低波动100全收益指数,23103.04
20251125,H20955,中证红利低波动100全收益指数,23220.29
20251126,H20955,中证红利低波动100全收益指数,23163.21
20251127,H20955,中证红利低波动100全收益指数,23183.15
20251128,H20955,中证红利低波动100全收益指数,23205.93
20251201,H20955,中证红利低波动100全收益指数,23382.73
20251202,H20955,中证红利低波动100全收益指数,23456.3
20251203,H20955,中证红利低波动100全收益指数,23486.45
20251204,H20955,中证红利低波动100全收益指数,23402.16
20251205,H20955,中证红利低波动100全收益指数,23396.92
20251208,H20955,中证红利低波动100全收益指数,23306.38
20251209,H20955,中证红利低波动100全收益指数,23179.77
20251210,H20955,中证红利低波动100全收益指数,23114.19
20251211,H20955,中证红利低波动100全收益指数,22947.09
20251212,H20955,中证红利低波动100全收益指数,22910.23
20251215,H20955,中证红利低波动100全收益指数,22954.1
20251216,H20955,中证红利低波动100全收益指数,22844.79
20251217,H20955,中证红利低波动100全收益指数,22871.53
20251218,H20955,中证红利低波动100全收益指数,23009.45
20251219,H20955,中证红利低波动100全收益指数,23004.44
20251222,H20955,中证红利低波动100全收益指数,22895.08
20251223,H20955,中证红利低波动100全收益指数,22882.62
20251224,H20955,中证红利低波动100全收益指数,22933.05
20251225,H20955,中证红利低波动100全收益指数,23020.94
20251226,H20955,中证红利低波动100全收益指数,23043.12
20251229,H20955,中证红利低波动100全收益指数,22891.99
20251230,H20955,中证红利低波动100全收益指数,22803.67
20251231,H20955,中证红利低波动100全收益指数,22773.02
20260105,H20955,中证红利低波动100全收益指数,22815.5
20260106,H20955,中证红利低波动100全收益指数,22958.55
20260107,H20955,中证红利低波动100全收益指数,22876.37
20260108,H20955,中证红利低波动100全收益指数,22777.68
20260109,H20955,中证红利低波动100全收益指数,22850.69
20260112,H20955,中证红利低波动100全收益指数,22921.72
20260113,H20955,中证红利低波动100全收益指数,22892.36
20260114,H20955,中证红利低波动100全收益指数,22715.6
20260115,H20955,中证红利低波动100全收益指数,22676.9
20260116,H20955,中证红利低波动100全收益指数,22485.41
20260119,H20955,中证红利低波动100全收益指数,22592.48
20260120,H20955,中证红利低波动100全收益指数,22888.07
20260121,H20955,中证红利低波动100全收益指数,22740.97
20260122,H20955,中证红利低波动100全收益指数,22824.58
20260123,H20955,中证红利低波动100全收益指数,22829.98
20260126,H20955,中证红利低波动100全收益指数,22944.15
20260127,H20955,中证红利低波动100全收益指数,22790.17
20260128,H20955,中证红利低波动100全收益指数,22922.99
20260129,H20955,中证红利低波动100全收益指数,23322.36
20260130,H20955,中证红利低波动100全收益指数,23152.89
20260202,H20955,中证红利低波动100全收益指数,22812.91
20260203,H20955,中证红利低波动100全收益指数,22882.36
20260204,H20955,中证红利低波动100全收益指数,23235.57
20260205,H20955,中证红利低波动100全收益指数,23300.05
20260206,H20955,中证红利低波动100全收益指数,23242.45
20260209,H20955,中证红利低波动100全收益指数,23374.01
20260210,H20955,中证红利低波动100全收益指数,23389.67
20260211,H20955,中证红利低波动100全收益指数,23415.67
20260212,H20955,中证红利低波动100全收益指数,23281.04
20260213,H20955,中证红利低波动100全收益指数,23030.6
20260224,H20955,中证红利低波动100全收益指数,23272.56
20260225,H20955,中证红利低波动100全收益指数,23279.26
20260226,H20955,中证红利低波动100全收益指数,23246.63
20260227,H20955,中证红利低波动100全收益指数,23370.01
20260302,H20955,中证红利低波动100全收益指数,23564.99
20260303,H20955,中证红利低波动100全收益指数,23596.31
20260304,H20955,中证红利低波动100全收益指数,23270.92
20260305,H20955,中证红利低波动100全收益指数,23276.06
20260306,H20955,中证红利低波动100全收益指数,23451.67
20260309,H20955,中证红利低波动100全收益指数,23444.29
20260310,H20955,中证红利低波动100全收益指数,23438.56
20260311,H20955,中证红利低波动100全收益指数,23685.38
20260312,H20955,中证红利低波动100全收益指数,23813.36
20260313,H20955,中证红利低波动100全收益指数,23768.65
20260316,H20955,中证红利低波动100全收益指数,23754.17
20260317,H20955,中证红利低波动100全收益指数,23759.75
20260318,H20955,中证红利低波动100全收益指数,23654.09
20260319,H20955,中证红利低波动100全收益指数,23604.16
20260320,H20955,中证红利低波动100全收益指数,23512.19
20260323,H20955,中证红利低波动100全收益指数,22716.44
20260324,H20955,中证红利低波动100全收益指数,23131.73
20260325,H20955,中证红利低波动100全收益指数,23349.5
20260326,H20955,中证红利低波动100全收益指数,23345.04
20260327,H20955,中证红利低波动100全收益指数,23272.95
20260330,H20955,中证红利低波动100全收益指数,23373.57
20260331,H20955,中证红利低波动100全收益指数,23308.46
20260401,H20955,中证红利低波动100全收益指数,23326.28
20260402,H20955,中证红利低波动100全收益指数,23394.0
20260403,H20955,中证红利低波动100全收益指数,23030.83
20260407,H20955,中证红利低波动100全收益指数,22995.61
20260408,H20955,中证红利低波动100全收益指数,23193.09
20260409,H20955,中证红利低波动100全收益指数,22996.65
20260410,H20955,中证红利低波动100全收益指数,22986.61
20260413,H20955,中证红利低波动100全收益指数,22890.73
20260414,H20955,中证红利低波动100全收益指数,22955.2
20260415,H20955,中证红利低波动100全收益指数,23101.91
20260416,H20955,中证红利低波动100全收益指数,23102.56
20260417,H20955,中证红利低波动100全收益指数,22981.35
20260420,H20955,中证红利低波动100全收益指数,23005.66
20260421,H20955,中证红利低波动100全收益指数,23180.59
20260422,H20955,中证红利低波动100全收益指数,23115.28
20260423,H20955,中证红利低波动100全收益指数,23288.75
20260424,H20955,中证红利低波动100全收益指数,23194.9
20260427,H20955,中证红利低波动100全收益指数,23051.95
20260428,H20955,中证红利低波动100全收益指数,23209.71
20260429,H20955,中证红利低波动100全收益指数,23301.16
20260430,H20955,中证红利低波动100全收益指数,23192.39
20260506,H20955,中证红利低波动100全收益指数,23174.04
20260507,H20955,中证红利低波动100全收益指数,23096.57
20260508,H20955,中证红利低波动100全收益指数,23114.55
20260511,H20955,中证红利低波动100全收益指数,23207.14
20260512,H20955,中证红利低波动100全收益指数,23170.0
20260513,H20955,中证红利低波动100全收益指数,23152.1
20260514,H20955,中证红利低波动100全收益指数,23026.04
20260515,H20955,中证红利低波动100全收益指数,22901.89
20260518,H20955,中证红利低波动100全收益指数,22770.33
20260519,H20955,中证红利低波动100全收益指数,22982.62
20260520,H20955,中证红利低波动100全收益指数,22823.53
20260521,H20955,中证红利低波动100全收益指数,22658.01
20260522,H20955,中证红利低波动100全收益指数,22562.82
20260525,H20955,中证红利低波动100全收益指数,22638.94
20260526,H20955,中证红利低波动100全收益指数,22645.56
20260527,H20955,中证红利低波动100全收益指数,22589.6
20260528,H20955,中证红利低波动100全收益指数,22430.85
20260529,H20955,中证红利低波动100全收益指数,22863.02
20260601,H20955,中证红利低波动100全收益指数,23237.27
20260602,H20955,中证红利低波动100全收益指数,23131.5
20260603,H20955,中证红利低波动100全收益指数,22949.78
20260604,H20955,中证红利低波动100全收益指数,22697.08
20260605,H20955,中证红利低波动100全收益指数,22747.92
20260608,H20955,中证红利低波动100全收益指数,22579.48
20260609,H20955,中证红利低波动100全收益指数,22528.75
20260610,H20955,中证红利低波动100全收益指数,22583.23
20260611,H20955,中证红利低波动100全收益指数,22434.44
20260612,H20955,中证红利低波动100全收益指数,22681.93
20260615,H20955,中证红利低波动100全收益指数,22582.84
20260616,H20955,中证红利低波动100全收益指数,22249.65
20260617,H20955,中证红利低波动100全收益指数,22110.52
20260618,H20955,中证红利低波动100全收益指数,21688.33
20260622,H20955,中证红利低波动100全收益指数,21751.01
20260623,H20955,中证红利低波动100全收益指数,21773.28
20260624,H20955,中证红利低波动100全收益指数,21345.98
20260625,H20955,中证红利低波动100全收益指数,21163.7
20260626,H20955,中证红利低波动100全收益指数,20896.17
20260629,H20955,中证红利低波动100全收益指数,21193.67
20260630,H20955,中证红利低波动100全收益指数,20810.81
20260701,H20955,中证红利低波动100全收益指数,21120.47
20260702,H20955,中证红利低波动100全收益指数,21365.6
20260703,H20955,中证红利低波动100全收益指数,21491.43
20260706,H20955,中证红利低波动100全收益指数,21817.25
20260707,H20955,中证红利低波动100全收益指数,21542.78
20260708,H20955,中证红利低波动100全收益指数,21740.39
20260709,H20955,中证红利低波动100全收益指数,21523.09
20260710,H20955,中证红利低波动100全收益指数,21623.45
20260713,H20955,中证红利低波动100全收益指数,21835.34
20260714,H20955,中证红利低波动100全收益指数,22039.37
20260715,H20955,中证红利低波动100全收益指数,22385.47
20260716,H20955,中证红利低波动100全收益指数,22399.3
20260717,H20955,中证红利低波动100全收益指数,22347.64
20260720,H20955,中证红利低波动100全收益指数,22865.66
20260721,H20955,中证红利低波动100全收益指数,22646.1
20260722,H20955,中证红利低波动100全收益指数,22705.79
20260723,H20955,中证红利低波动100全收益指数,22784.64
20260724,H20955,中证红利低波动100全收益指数,22545.18
20260727,H20955,中证红利低波动100全收益指数,22635.46
20260728,H20955,中证红利低波动100全收益指数,22791.93
20260729,H20955,中证红利低波动100全收益指数,23115.69
20260730,H20955,中证红利低波动100全收益指数,23481.63
20260731,H20955,中证红利低波动100全收益指数,23357.28
