日期Date,收盘Close
2015-08-03,12337.34
2015-08-04,12653.8
2015-08-05,12531.36
2015-08-06,12489.41
2015-08-07,12703.48
2015-08-10,13164.39
2015-08-11,13129.49
2015-08-12,13040.2
2015-08-13,13198.1
2015-08-14,13118.22
2015-08-17,13175.3
2015-08-18,12386.46
2015-08-19,12560.12
2015-08-20,12264.48
2015-08-21,11771.05
2015-08-24,10747.9
2015-08-25,10017.63
2015-08-26,10132.89
2015-08-27,10680.98
2015-08-28,11106.62
2015-08-31,11048.01
2015-09-01,10946.02
2015-09-02,11010.7
2015-09-07,10603.8
2015-09-08,10880.98
2015-09-09,11065.15
2015-09-10,10990.76
2015-09-11,10948.17
2015-09-14,10662.27
2015-09-15,10354.44
2015-09-16,10809.66
2015-09-17,10539.77
2015-09-18,10532.55
2015-09-21,10660.04
2015-09-22,10740.61
2015-09-23,10518.15
2015-09-24,10612.03
2015-09-25,10538.58
2015-09-28,10619.34
2015-09-29,10471.36
2015-09-30,10534.02
2015-10-08,10791.74
2015-10-09,10870.47
2015-10-12,11176.8
2015-10-13,11167.17
2015-10-14,10965.38
2015-10-15,11249.72
2015-10-16,11366.05
2015-10-19,11445.89
2015-10-20,11507.67
2015-10-21,11159.3
2015-10-22,11318.74
2015-10-23,11518.06
2015-10-26,11562.05
2015-10-27,11583.29
2015-10-28,11402.84
2015-10-29,11471.64
2015-10-30,11450.43
2015-11-02,11255.26
2015-11-03,11225.87
2015-11-04,11698.82
2015-11-05,11832.58
2015-11-06,12006.25
2015-11-09,12285.55
2015-11-10,12211.34
2015-11-11,12214.83
2015-11-12,12079.29
2015-11-13,11975.03
2015-11-16,12090.7
2015-11-17,12145.19
2015-11-18,12048.1
2015-11-19,12242.6
2015-11-20,12241.3
2015-11-23,12194.85
2015-11-24,12182.0
2015-11-25,12292.81
2015-11-26,12244.72
2015-11-27,11713.14
2015-11-30,11851.33
2015-12-01,11944.1
2015-12-02,12274.99
2015-12-03,12465.79
2015-12-04,12287.69
2015-12-07,12287.32
2015-12-08,12076.21
2015-12-09,12193.08
2015-12-10,12136.78
2015-12-11,12061.0
2015-12-14,12313.2
2015-12-15,12294.01
2015-12-16,12266.04
2015-12-17,12472.91
2015-12-18,12493.11
2015-12-21,12886.38
2015-12-22,12965.47
2015-12-23,12959.06
2015-12-24,12832.36
2015-12-25,12906.03
2015-12-28,12605.78
2015-12-29,12721.92
2015-12-30,12753.26
2015-12-31,12644.49
2016-01-04,11826.39
2016-01-05,11859.51
2016-01-06,12112.77
2016-01-07,11380.41
2016-01-08,11606.16
2016-01-11,10971.42
2016-01-12,10886.43
2016-01-13,10677.99
2016-01-14,10900.55
2016-01-15,10554.56
2016-01-18,10583.83
2016-01-19,10871.37
2016-01-20,10707.93
2016-01-21,10469.35
2016-01-22,10577.52
2016-01-25,10650.27
2016-01-26,10102.95
2016-01-27,10073.3
2016-01-28,9859.46
2016-01-29,10137.6
2016-02-01,10046.81
2016-02-02,10251.35
2016-02-03,10241.68
2016-02-04,10344.97
2016-02-05,10283.5
2016-02-15,10237.69
2016-02-16,10503.58
2016-02-17,10592.01
2016-02-18,10561.27
2016-02-19,10567.85
2016-02-22,10768.5
2016-02-23,10699.2
2016-02-24,10731.93
2016-02-25,10127.62
2016-02-26,10206.77
2016-02-29,9990.63
2016-03-01,10156.66
2016-03-02,10537.59
2016-03-03,10566.87
2016-03-04,10618.9
2016-03-07,10686.93
2016-03-08,10688.82
2016-03-09,10615.41
2016-03-10,10497.03
2016-03-11,10516.13
2016-03-14,10665.94
2016-03-15,10704.14
2016-03-16,10753.58
2016-03-17,10840.26
2016-03-18,11005.12
2016-03-21,11108.9
2016-03-22,11095.2
2016-03-23,11073.0
2016-03-24,10918.2
2016-03-25,10969.0
2016-03-28,10975.43
2016-03-29,10880.38
2016-03-30,11115.07
2016-03-31,11128.18
2016-04-01,11164.16
2016-04-05,11295.59
2016-04-06,11310.92
2016-04-07,11134.68
2016-04-08,11097.12
2016-04-11,11271.52
2016-04-12,11257.26
2016-04-13,11390.91
2016-04-14,11414.33
2016-04-15,11380.21
2016-04-18,11292.7
2016-04-19,11322.4
2016-04-20,11072.62
2016-04-21,10984.08
2016-04-22,11090.8
2016-04-25,11126.49
2016-04-26,11171.92
2016-04-27,11172.32
2016-04-28,11181.34
2016-04-29,11193.14
2016-05-03,11377.39
2016-05-04,11338.3
2016-05-05,11345.3
2016-05-06,11085.03
2016-05-09,10868.15
2016-05-10,10872.96
2016-05-11,10938.13
2016-05-12,10986.42
2016-05-13,10939.65
2016-05-16,10985.2
2016-05-17,10946.8
2016-05-18,10872.51
2016-05-19,10861.04
2016-05-20,10897.57
2016-05-23,10929.4
2016-05-24,10847.65
2016-05-25,10847.0
2016-05-26,10851.54
2016-05-27,10869.64
2016-05-30,10898.49
2016-05-31,11197.2
2016-06-01,11162.29
2016-06-02,11163.31
2016-06-03,11240.93
2016-06-06,11242.38
2016-06-07,11242.99
2016-06-08,11218.56
2016-06-13,10947.31
2016-06-14,10987.78
2016-06-15,11115.33
2016-06-16,11066.24
2016-06-17,11139.6
2016-06-20,11151.17
2016-06-21,11149.73
2016-06-22,11241.62
2016-06-23,11190.5
2016-06-24,11076.75
2016-06-27,11185.65
2016-06-28,11219.07
2016-06-29,11256.66
2016-06-30,11282.16
2016-07-01,11309.69
2016-07-04,11499.77
2016-07-05,11548.23
2016-07-06,11572.75
2016-07-07,11547.68
2016-07-08,11486.86
2016-07-11,11519.44
2016-07-12,11776.85
2016-07-13,11844.05
2016-07-14,11813.43
2016-07-15,11854.42
2016-07-18,11892.34
2016-07-19,11823.92
2016-07-20,11782.36
2016-07-21,11843.03
2016-07-22,11714.65
2016-07-25,11763.93
2016-07-26,11921.28
2016-07-27,11831.31
2016-07-28,11985.59
2016-07-29,11969.32
2016-08-01,11906.38
2016-08-02,11946.25
2016-08-03,11949.44
2016-08-04,11955.86
2016-08-05,11935.83
2016-08-08,12052.38
2016-08-09,12108.02
2016-08-10,12038.39
2016-08-11,12021.78
2016-08-12,12288.95
2016-08-15,12614.17
2016-08-16,12512.21
2016-08-17,12490.59
2016-08-18,12478.27
2016-08-19,12502.46
2016-08-22,12424.61
2016-08-23,12417.2
2016-08-24,12405.21
2016-08-25,12317.12
2016-08-26,12279.25
2016-08-29,12274.93
2016-08-30,12302.76
2016-08-31,12341.11
2016-09-01,12249.45
2016-09-02,12309.5
2016-09-05,12373.71
2016-09-06,12482.21
2016-09-07,12503.33
2016-09-08,12496.93
2016-09-09,12405.92
2016-09-12,12192.81
2016-09-13,12180.77
2016-09-14,12084.74
2016-09-19,12185.41
2016-09-20,12198.61
2016-09-21,12221.94
2016-09-22,12306.28
2016-09-23,12253.59
2016-09-26,12101.15
2016-09-27,12181.23
2016-09-28,12157.9
2016-09-29,12203.01
2016-09-30,12221.42
2016-10-10,12360.18
2016-10-11,12365.5
2016-10-12,12351.8
2016-10-13,12370.57
2016-10-14,12350.94
2016-10-17,12252.3
2016-10-18,12397.41
2016-10-19,12376.61
2016-10-20,12405.22
2016-10-21,12474.27
2016-10-24,12589.28
2016-10-25,12617.25
2016-10-26,12528.17
2016-10-27,12496.47
2016-10-28,12451.79
2016-10-31,12438.22
2016-11-01,12499.97
2016-11-02,12400.77
2016-11-03,12499.4
2016-11-04,12478.13
2016-11-07,12467.74
2016-11-08,12515.0
2016-11-09,12428.4
2016-11-10,12580.5
2016-11-11,12598.85
2016-11-14,12608.94
2016-11-15,12614.73
2016-11-16,12602.37
2016-11-17,12641.92
2016-11-18,12606.16
2016-11-21,12729.22
2016-11-22,12811.95
2016-11-23,12905.71
2016-11-24,12977.18
2016-11-25,13113.63
2016-11-28,13168.22
2016-11-29,13289.11
2016-11-30,13184.57
2016-12-01,13315.81
2016-12-02,13190.59
2016-12-05,12989.7
2016-12-06,12947.84
2016-12-07,12997.49
2016-12-08,12989.33
2016-12-09,13147.62
2016-12-12,12863.89
2016-12-13,12787.78
2016-12-14,12735.24
2016-12-15,12580.33
2016-12-16,12577.36
2016-12-19,12557.68
2016-12-20,12457.77
2016-12-21,12545.21
2016-12-22,12580.74
2016-12-23,12449.23
2016-12-26,12485.05
2016-12-27,12487.14
2016-12-28,12444.58
2016-12-29,12433.49
2016-12-30,12468.15
2017-01-03,12604.35
2017-01-04,12699.56
2017-01-05,12698.25
2017-01-06,12652.2
2017-01-09,12729.82
2017-01-10,12687.85
2017-01-11,12603.77
2017-01-12,12539.15
2017-01-13,12548.86
2017-01-16,12569.16
2017-01-17,12580.87
2017-01-18,12652.08
2017-01-19,12616.86
2017-01-20,12706.89
2017-01-23,12710.26
2017-01-24,12758.34
2017-01-25,12790.21
2017-01-26,12840.09
2017-02-03,12745.06
2017-02-06,12817.77
2017-02-07,12800.76
2017-02-08,12857.87
2017-02-09,12905.02
2017-02-10,12952.01
2017-02-13,13032.86
2017-02-14,13016.85
2017-02-15,13030.95
2017-02-16,13102.35
2017-02-17,13002.98
2017-02-20,13255.68
2017-02-21,13276.05
2017-02-22,13325.96
2017-02-23,13253.21
2017-02-24,13236.14
2017-02-27,13124.91
2017-02-28,13189.8
2017-03-01,13204.42
2017-03-02,13152.46
2017-03-03,13158.35
2017-03-06,13210.97
2017-03-07,13232.3
2017-03-08,13202.08
2017-03-09,13104.48
2017-03-10,13122.31
2017-03-13,13237.45
2017-03-14,13220.61
2017-03-15,13257.16
2017-03-16,13285.25
2017-03-17,13132.15
2017-03-20,13173.21
2017-03-21,13253.98
2017-03-22,13170.45
2017-03-23,13190.07
2017-03-24,13306.68
2017-03-27,13298.31
2017-03-28,13214.42
2017-03-29,13182.74
2017-03-30,13183.46
2017-03-31,13331.01
2017-04-05,13476.41
2017-04-06,13536.67
2017-04-07,13585.11
2017-04-10,13590.36
2017-04-11,13623.95
2017-04-12,13595.21
2017-04-13,13667.13
2017-04-14,13521.96
2017-04-17,13436.77
2017-04-18,13392.76
2017-04-19,13341.18
2017-04-20,13353.26
2017-04-21,13426.29
2017-04-24,13295.57
2017-04-25,13391.65
2017-04-26,13402.22
2017-04-27,13353.79
2017-04-28,13312.45
2017-05-02,13214.7
2017-05-03,13127.66
2017-05-04,13131.13
2017-05-05,13110.16
2017-05-08,13027.07
2017-05-09,12988.94
2017-05-10,12908.11
2017-05-11,12979.46
2017-05-12,13097.09
2017-05-15,13157.76
2017-05-16,13240.34
2017-05-17,13191.93
2017-05-18,13164.04
2017-05-19,13182.83
2017-05-22,13208.01
2017-05-23,13305.2
2017-05-24,13330.86
2017-05-25,13500.46
2017-05-26,13543.42
2017-05-31,13590.03
2017-06-01,13625.05
2017-06-02,13633.87
2017-06-05,13517.66
2017-06-06,13563.17
2017-06-07,13683.41
2017-06-08,13822.96
2017-06-09,13826.41
2017-06-12,13856.86
2017-06-13,13916.54
2017-06-14,13772.89
2017-06-15,13702.23
2017-06-16,13644.15
2017-06-19,13705.65
2017-06-20,13692.2
2017-06-21,13821.89
2017-06-22,13868.28
2017-06-23,13985.26
2017-06-26,14139.11
2017-06-27,14188.53
2017-06-28,14134.24
2017-06-29,14217.7
2017-06-30,14236.44
