SECURITY_CODE,SECUCODE,SECURITY_NAME_ABBR,ORG_CODE,TRADE_MARKET,BOARD_CODE,BOARD_NAME,ORIG_BOARD_CODE,TOTAL_MARKET_CAP,NOTLIMITED_MARKETCAP_A,CLOSE_PRICE,CHANGE_RATE,TOTAL_SHARES,FREE_SHARES_A,PE_TTM,PE_LAR,PB_MRQ,PCF_OCF_LAR,PCF_OCF_TTM,PS_TTM,PEG_CAR,TRADE_DATE
603605,603605.SH,珀莱雅,10534517,069001001001,016140,化妆品,1252,5762000000.0,1440500000.0,28.81,0.313370473538,200000000,50000000,28.24036699,28.69725024,3.95012627,17.24054923,17.7922686,3.17085241,0.46624085,2018-01-02
603605,603605.SH,珀莱雅,10534517,069001001001,016140,化妆品,1252,5668000000.0,1417000000.0,28.34,-1.631377993752,200000000,50000000,27.77965985,28.22908962,3.88568478,16.95929071,17.50200945,3.11912382,0.4586347,2018-01-03
603605,603605.SH,珀莱雅,10534517,069001001001,016140,化妆品,1252,5612000000.0,1403000000.0,28.06,-0.988002822865,200000000,50000000,27.50519603,27.95018542,3.84729411,16.79173244,17.3290891,3.08830679,0.45410337,2018-01-04
603605,603605.SH,珀莱雅,10534517,069001001001,016140,化妆品,1252,5612000000.0,1403000000.0,28.06,0.0,200000000,50000000,27.50519603,27.95018542,3.84729411,16.79173244,17.3290891,3.08830679,0.45410337,2018-01-05
603605,603605.SH,珀莱雅,10534517,069001001001,016140,化妆品,1252,5714000000.0,1428500000.0,28.57,1.817533856023,200000000,50000000,28.00511228,28.4581895,3.91721998,17.09692786,17.64405116,3.14443781,0.46235685,2018-01-08
603605,603605.SH,珀莱雅,10534517,069001001001,016140,化妆品,1252,5920000000.0,1480000000.0,29.6,3.605180259013,200000000,50000000,29.01474706,29.48415853,4.05844282,17.71330293,18.28015101,3.25780046,0.47902565,2018-01-09
603605,603605.SH,珀莱雅,10534517,069001001001,016140,化妆品,1252,5798000000.0,1449500000.0,28.99,-2.060810810811,200000000,50000000,28.41680802,28.8765458,3.97480599,17.34826526,17.90343168,3.19066335,0.46915384,2018-01-10
603605,603605.SH,珀莱雅,10534517,069001001001,016140,化妆品,1252,5854000000.0,1463500000.0,29.27,0.965850293205,200000000,50000000,28.69127184,29.15545,4.01319667,17.51582354,18.07635203,3.22148039,0.47368516,2018-01-11
603605,603605.SH,珀莱雅,10534517,069001001001,016140,化妆品,1252,5728000000.0,1432000000.0,28.64,-2.152374444824,200000000,50000000,28.07372824,28.52791555,3.92681765,17.13881743,17.68728125,3.15214206,0.46348968,2018-01-12
603605,603605.SH,珀莱雅,10534517,069001001001,016140,化妆品,1252,5430000000.0,1357500000.0,27.15,-5.20251396648,200000000,50000000,26.6131886,27.04374676,3.72252441,16.24716806,16.76709797,2.98815143,0.43937657,2018-01-15
