date,close
20090630,1000.0
20090701,1017.52
20090702,1025.64
20090703,1037.98
20090706,1065.51
20090707,1065.23
20090708,1074.88
20090709,1089.8
20090710,1090.19
20090713,1087.41
20090714,1108.05
20090715,1136.55
20090716,1129.01
20090717,1139.95
20090720,1166.53
20090721,1136.19
20090722,1155.92
20090723,1166.09
20090724,1170.91
20090727,1196.45
20090728,1219.39
20090729,1157.97
20090730,1176.0
20090731,1219.14
20090803,1267.2
20090804,1275.04
20090805,1268.38
20090806,1238.36
20090807,1201.99
20090810,1211.11
20090811,1209.37
20090812,1160.72
20090813,1170.06
20090814,1126.58
20090817,1053.65
20090818,1076.74
20090819,1011.75
20090820,1042.65
20090821,1062.24
20090824,1070.83
20090825,1027.6
20090826,1050.47
20090827,1051.12
20090828,1015.32
20090831,936.86
20090901,930.23
20090902,932.94
20090903,986.94
20090904,1007.63
20090907,1014.35
20090908,1030.29
20090909,1049.48
20090910,1036.97
20090911,1046.36
20090914,1063.63
20090915,1073.4
20090916,1060.77
20090917,1084.99
20090918,1042.73
20090921,1041.89
20090922,1009.76
20090923,984.31
20090924,979.03
20090925,971.38
20090928,942.91
20090929,935.59
20090930,950.87
20091009,1000.47
20091012,993.77
20091013,1011.71
20091014,1023.22
20091015,1031.93
20091016,1028.85
20091019,1054.76
20091020,1063.54
20091021,1066.24
20091022,1058.59
20091023,1075.7
20091026,1082.36
20091027,1049.0
20091028,1057.25
20091029,1033.75
20091030,1042.32
20091102,1074.21
20091103,1096.57
20091104,1105.5
20091105,1111.17
20091106,1123.29
20091109,1132.18
20091110,1128.98
20091111,1125.55
20091112,1132.21
20091113,1144.51
20091116,1165.26
20091117,1166.09
20091118,1166.36
20091119,1179.46
20091120,1179.59
20091123,1197.76
20091124,1155.85
20091125,1197.79
20091126,1158.44
20091127,1129.63
20091130,1165.67
20091201,1188.04
20091202,1193.79
20091203,1203.79
20091204,1186.55
20091207,1197.16
20091208,1191.39
20091209,1177.71
20091210,1188.52
20091211,1187.31
20091214,1196.69
20091215,1196.15
20091216,1185.68
20091217,1151.66
20091218,1118.01
20091221,1128.72
20091222,1095.31
20091223,1104.05
20091224,1139.11
20091225,1136.03
20091228,1153.23
20091229,1156.7
20091230,1164.51
20091231,1171.36
20100104,1158.56
20100105,1170.47
20100106,1167.05
20100107,1144.2
20100108,1150.43
20100111,1155.76
20100112,1176.27
20100113,1149.79
20100114,1169.05
20100115,1171.56
20100118,1190.4
20100119,1192.16
20100120,1157.24
20100121,1159.46
20100122,1148.63
20100125,1127.45
20100126,1100.08
20100127,1097.01
20100128,1105.61
20100129,1105.49
20100201,1095.64
20100202,1092.6
20100203,1115.33
20100204,1115.91
20100205,1089.44
20100208,1091.16
20100209,1105.07
20100210,1114.48
20100211,1114.77
20100212,1127.92
20100222,1124.61
20100223,1131.11
20100224,1147.77
20100225,1156.66
20100226,1148.68
20100301,1161.72
20100302,1151.96
20100303,1162.84
20100304,1134.24
20100305,1140.5
