date,close
20091231,1000.0
20100104,994.87
20100105,999.28
20100106,993.94
20100107,973.69
20100108,983.96
20100111,988.84
20100112,1013.23
20100113,1003.56
20100114,1031.43
20100115,1036.01
20100118,1054.41
20100119,1054.55
20100120,1026.74
20100121,1030.47
20100122,1007.78
20100125,990.15
20100126,962.3
20100127,959.69
20100128,976.31
20100129,981.52
20100201,974.31
20100202,969.24
20100203,981.2
20100204,986.49
20100205,966.86
20100208,965.36
20100209,975.68
20100210,983.54
20100211,981.04
20100212,991.11
20100222,991.96
20100223,998.42
20100224,1017.42
20100225,1029.83
20100226,1029.92
20100301,1039.72
20100302,1037.74
20100303,1049.05
20100304,1015.98
20100305,1017.22
20100308,1027.59
20100309,1025.36
20100310,1013.38
20100311,1010.76
20100312,995.12
20100315,984.82
20100316,989.8
20100317,1014.2
20100318,1014.6
20100319,1019.32
20100322,1021.43
20100323,1016.7
20100324,1021.92
20100325,1010.67
20100326,1025.81
20100329,1033.92
20100330,1032.91
20100331,1029.83
20100401,1044.92
20100402,1043.73
20100406,1042.43
20100407,1041.61
20100408,1041.29
20100409,1056.2
20100412,1059.82
20100413,1058.28
20100414,1067.19
20100415,1053.58
20100416,1049.65
20100419,1006.05
20100420,1016.35
20100421,1044.99
20100422,1044.72
20100423,1033.11
20100426,1034.63
20100427,1014.81
20100428,1010.03
20100429,984.68
20100430,966.75
20100504,964.96
20100505,983.36
20100506,947.5
20100507,926.97
20100510,920.24
20100511,900.16
20100512,890.07
20100513,912.69
20100514,915.36
20100517,862.52
20100518,874.09
20100519,872.64
20100520,860.0
20100521,871.42
20100524,904.67
20100525,895.34
20100526,895.81
20100527,909.03
20100528,916.26
20100531,893.66
20100601,877.72
20100602,884.44
20100603,881.16
20100604,887.39
20100607,884.7
20100608,891.2
20100609,910.87
20100610,914.21
20100611,912.68
20100617,904.33
20100618,876.48
20100621,900.16
20100622,905.44
20100623,902.59
20100624,902.91
20100625,891.95
20100628,881.53
20100629,838.33
20100630,829.23
20100701,821.63
20100702,822.55
20100705,819.18
20100706,838.96
20100707,846.9
20100708,845.12
20100709,867.57
20100712,879.38
20100713,864.76
20100714,874.37
20100715,858.57
20100716,862.05
20100719,880.17
20100720,900.72
20100721,906.24
20100722,918.44
20100723,918.2
20100726,927.36
20100727,925.02
20100728,944.18
20100729,949.8
20100730,950.56
20100802,967.63
20100803,952.83
20100804,959.72
20100805,959.67
20100806,973.6
20100809,983.22
20100810,953.49
20100811,961.74
20100812,950.73
20100813,967.34
20100816,989.83
20100817,997.55
20100818,996.48
20100819,997.73
20100820,977.12
20100823,983.16
20100824,993.96
20100825,970.24
20100826,974.07
20100827,979.96
20100830,1004.57
20100831,1006.07
20100901,997.23
20100902,1012.99
20100903,1015.59
20100906,1022.07
20100907,1029.53
20100908,1031.56
20100909,1012.15
20100910,1020.41
20100913,1034.61
20100914,1034.75
20100915,1020.21
20100916,1000.08
20100917,998.16
20100920,989.4
20100921,993.34
20100927,1014.23
20100928,1005.21
20100929,995.59
20100930,1013.74
20101008,1035.43
20101011,1051.22
20101012,1057.91
20101013,1071.13
20101014,1046.12
20101015,1058.84
20101018,1055.17
20101019,1077.15
20101020,1082.79
20101021,1084.31
20101022,1094.45
20101025,1118.85
20101026,1118.28
20101027,1104.79
20101028,1102.3
20101029,1107.79
20101101,1135.34
20101102,1127.88
20101103,1112.57
20101104,1130.91
20101105,1141.14
20101108,1163.48
20101109,1160.35
20101110,1156.25
20101111,1149.53
20101112,1077.93
20101115,1098.08
20101116,1060.32
20101117,1030.51
20101118,1043.78
20101119,1063.03
20101122,1067.42
20101123,1052.83
20101124,1077.38
20101125,1087.7
20101126,1080.05
20101129,1081.46
20101130,1060.11
20101201,1062.86
20101202,1066.57
20101203,1060.94
20101206,1053.57
20101207,1062.04
20101208,1056.42
20101209,1035.93
20101210,1048.12
20101213,1076.7
20101214,1084.03
20101215,1079.28
20101216,1075.4
20101217,1075.74
20101220,1057.98
20101221,1073.35
20101222,1065.45
20101223,1053.77
20101224,1045.23
20101227,1022.66
20101228,1002.04
20101229,1012.47
20101230,1012.33
20101231,1032.71
20110104,1044.89
20110105,1043.34
20110106,1042.72
20110107,1047.31
20110110,1027.11
20110111,1031.26
20110112,1036.22
20110113,1037.36
20110114,1024.43
20110117,989.97
20110118,993.44
20110119,1010.32
20110120,980.62
20110121,991.4
20110124,982.64
20110125,981.45
20110126,990.64
20110127,1003.11
20110128,1007.6
20110131,1019.22
20110201,1016.99
20110209,1011.38
20110210,1032.5
20110211,1041.23
20110214,1065.87
20110215,1062.83
20110216,1075.17
20110217,1076.61
20110218,1068.59
20110221,1086.75
20110222,1056.78
20110223,1065.96
20110224,1069.77
20110225,1068.46
20110228,1086.81
20110301,1089.65
20110302,1089.38
20110303,1084.9
20110304,1100.59
20110307,1112.55
20110308,1119.4
20110309,1119.93
20110310,1108.93
20110311,1103.77
20110314,1112.71
20110315,1096.83
20110316,1108.49
20110317,1090.35
20110318,1095.31
20110321,1090.86
20110322,1093.53
20110323,1107.0
20110324,1104.23
20110325,1116.81
20110328,1118.73
20110329,1104.33
20110330,1099.72
20110331,1089.0
20110401,1101.33
20110406,1106.0
20110407,1110.36
20110408,1119.47
20110411,1109.11
20110412,1117.87
20110413,1129.09
20110414,1125.82
20110415,1127.05
20110418,1130.61
20110419,1112.42
20110420,1117.81
20110421,1123.26
20110422,1120.35
20110425,1107.53
20110426,1094.03
20110427,1088.02
20110428,1064.01
20110429,1080.5
20110503,1095.17
20110504,1076.92
20110505,1081.3
20110506,1083.25
20110509,1087.33
20110510,1091.95
20110511,1090.19
20110512,1078.2
20110513,1083.32
20110516,1077.39
20110517,1072.98
20110518,1080.66
20110519,1075.38
20110520,1073.62
20110523,1037.67
