date,close
20141114,3000.0
20141117,2957.78
20141118,2935.36
20141119,2922.13
20141120,2939.54
20141121,2951.47
20141124,3012.48
20141125,3024.28
20141126,3043.96
20141127,3031.16
20141128,3026.65
20141201,2977.58
20141202,2978.16
20141203,2955.76
20141204,2984.01
20141205,2985.41
20141208,2972.33
20141209,2929.34
20141210,2955.82
20141211,2944.91
20141212,2949.43
20141215,2929.85
20141216,2901.6
20141217,2888.62
20141218,2911.67
20141219,2917.86
20141222,2941.71
20141223,2956.24
20141224,2966.53
20141225,2966.53
20141226,2966.53
20141229,2987.59
20141230,2963.91
20141231,2978.31
20150101,2978.31
20150102,2997.44
20150105,3016.37
20150106,3000.56
20150107,2995.96
20150108,3005.06
20150109,3006.68
20150112,2988.02
20150113,3004.9
20150114,2985.94
20150115,2986.78
20150116,2969.54
20150119,2922.15
20150120,2941.39
20150121,2983.02
20150122,2979.41
20150123,3022.86
20150126,3047.35
20150127,3058.93
20150128,3067.41
20150129,3071.21
20150130,3061.1
20150202,3044.86
20150203,3071.57
20150204,3069.85
20150205,3064.68
20150206,3062.15
20150209,3036.03
20150210,3032.02
20150211,3047.44
20150212,3041.88
20150213,3080.22
20150216,3102.0
20150217,3103.18
20150218,3111.88
20150219,3111.88
20150220,3111.88
20150223,3111.02
20150224,3092.14
20150225,3091.77
20150226,3098.0
20150227,3085.08
20150302,3095.79
20150303,3088.71
20150304,3060.5
20150305,3058.67
20150306,3065.85
20150309,3045.8
20150310,3030.81
20150311,3007.56
20150312,3007.75
20150313,3010.85
20150316,2994.46
20150317,2985.83
20150318,3012.96
20150319,3035.19
20150320,3047.54
20150323,3068.31
20150324,3071.35
20150325,3085.57
20150326,3091.44
20150327,3095.65
20150330,3142.4
20150331,3143.46
20150401,3179.22
20150402,3215.9
20150403,3215.9
20150406,3215.9
20150407,3215.9
20150408,3343.89
20150409,3428.31
20150410,3446.31
20150413,3455.24
20150414,3411.76
20150415,3377.83
20150416,3401.19
20150417,3375.96
20150420,3300.43
20150421,3341.44
20150422,3378.67
20150423,3387.52
20150424,3405.83
20150427,3457.28
20150428,3425.09
20150429,3416.99
20150430,3422.37
20150501,3422.37
20150504,3448.08
20150505,3399.68
20150506,3366.51
20150507,3295.75
20150508,3347.51
20150511,3362.23
20150512,3337.93
20150513,3311.64
20150514,3300.95
20150515,3324.4
20150518,3331.2
20150519,3352.02
20150520,3337.37
20150521,3310.8
20150522,3339.66
20150525,3339.66
20150526,3370.46
20150527,3413.88
20150528,3362.88
20150529,3364.26
20150601,3372.48
20150602,3337.78
20150603,3327.17
20150604,3310.45
20150605,3285.14
20150608,3258.72
20150609,3200.62
20150610,3183.6
20150611,3202.4
20150612,3242.05
20150615,3201.17
20150616,3179.49
20150617,3193.09
20150618,3196.29
20150619,3186.72
20150622,3205.58
20150623,3227.45
20150624,3212.14
20150625,3181.3
20150626,3124.75
20150629,3054.98
20150630,3113.39
20150701,3113.39
20150702,3097.93
20150703,3044.21
20150706,2938.35
20150707,2888.55
20150708,2741.28
20150709,2896.3
20150710,2958.16
20150713,2992.51
20150714,2977.47
20150715,2947.15
20150716,2986.3
20150717,3010.73
20150720,3020.2
20150721,3036.71
20150722,3008.8
20150723,3029.15
20150724,3001.58
20150727,2888.87
20150728,2891.0
20150729,2908.39
20150730,2903.38
20150731,2919.45
20150803,2892.97
20150804,2904.86
20150805,2904.78
20150806,2887.21
20150807,2895.26
20150810,2918.1
20150811,2972.11
20150812,2983.73
20150813,2958.39
20150814,2948.52
20150817,2929.73
20150818,2897.93
20150819,2864.61
20150820,2803.01
20150821,2746.27
20150824,2614.54
20150825,2590.79
20150826,2584.78
20150827,2693.23
20150828,2704.97
20150831,2690.68
20150901,2635.01
20150902,2605.63
20150903,2605.63
20150904,2635.51
20150907,2620.58
20150908,2688.7
20150909,2794.63
20150910,2755.56
20150911,2754.21
20150914,2748.2
20150915,2720.1
20150916,2765.49
20150917,2765.52
20150918,2819.04
20150921,2804.71
20150922,2819.38
20150923,2757.7
20150924,2757.11
20150925,2750.81
20150928,2750.81
20150929,2662.28
20150930,2715.61
20151001,2715.61
20151002,2778.71
20151005,2791.85
20151006,2808.21
20151007,2857.77
20151008,2828.97
20151009,2830.43
20151012,2844.43
20151013,2845.26
20151014,2845.7
20151015,2880.3
20151016,2883.23
20151019,2897.74
20151020,2880.42
20151021,2880.42
20151022,2886.07
20151023,2922.71
20151026,2923.64
20151027,2915.22
20151028,2907.7
20151029,2895.74
20151030,2877.24
20151102,2851.93
20151103,2877.54
20151104,2916.76
20151105,2908.49
20151106,2897.92
20151109,2888.61
20151110,2840.08
20151111,2837.28
20151112,2867.74
20151113,2827.65
20151116,2781.98
20151117,2810.24
20151118,2806.54
20151119,2836.95
20151120,2854.19
20151123,2843.6
20151124,2816.06
20151125,2817.05
20151126,2809.12
20151127,2761.45
20151130,2752.51
20151201,2795.2
20151202,2794.26
20151203,2791.03
20151204,2783.76
20151207,2799.03
20151208,2772.47
20151209,2768.08
20151210,2763.36
20151211,2738.87
20151214,2729.08
20151215,2723.17
20151216,2750.58
20151217,2780.99
20151218,2759.4
20151221,2773.16
20151222,2783.67
20151223,2819.74
20151224,2839.19
20151225,2839.19
20151228,2826.7
20151229,2839.44
20151230,2840.63
20151231,2850.63
20160101,2850.63
20160104,2772.44
20160105,2771.53
20160106,2788.47
20160107,2706.85
20160108,2698.13
20160111,2605.74
20160112,2588.73
20160113,2604.65
20160114,2599.35
20160115,2549.17
20160118,2531.93
20160119,2563.65
20160120,2471.48
20160121,2414.68
20160122,2493.78
20160125,2515.97
20160126,2450.64
20160127,2473.62
20160128,2497.83
20160129,2550.88
20160201,2556.13
20160202,2560.99
20160203,2512.72
20160204,2531.96
20160205,2521.86
20160208,2521.86
20160209,2521.86
20160210,2521.86
20160211,2453.95
20160212,2450.25
20160215,2494.73
20160216,2529.35
20160217,2520.77
20160218,2599.34
20160219,2596.82
20160222,2623.83
20160223,2608.42
20160224,2583.42
20160225,2521.57
20160226,2572.53
20160229,2532.51
20160301,2573.82
20160302,2665.07
20160303,2661.55
20160304,2703.65
20160307,2697.22
20160308,2668.12
20160309,2663.92
20160310,2651.04
20160311,2675.51
20160314,2719.36
20160315,2705.61
20160316,2699.26
20160317,2744.54
20160318,2760.91
20160321,2779.5
20160322,2750.56
20160323,2741.3
20160324,2731.75
20160325,2731.75
20160328,2731.75
20160329,2729.63
20160330,2760.0
20160331,2769.0
20160401,2728.85
20160404,2728.85
20160405,2701.28
20160406,2697.19
20160407,2701.32
20160408,2729.26
20160411,2748.92
20160412,2760.77
20160413,2822.83
20160414,2841.84
20160415,2826.12
20160418,2799.67
20160419,2817.51
20160420,2783.96
20160421,2800.05
20160422,2786.55
20160425,2765.27
20160426,2747.85
20160427,2736.03
20160428,2721.74
20160429,2710.57
20160502,2710.57
20160503,2689.55
20160504,2704.08
20160505,2692.32
20160506,2655.76
20160509,2659.58
20160510,2660.76
20160511,2659.74
20160512,2651.3
20160513,2629.77
20160516,2628.21
20160517,2654.11
20160518,2633.07
20160519,2625.97
20160520,2632.75
20160523,2638.09
20160524,2641.92
20160525,2666.55
20160526,2664.72
20160527,2673.28
20160530,2707.76
20160531,2727.5
20160601,2725.11
20160602,2714.48
20160603,2736.31
20160606,2757.4
20160607,2800.11
20160608,2796.7
20160610,2745.94
20160613,2692.91
20160614,2678.91
20160615,2694.55
20160616,2655.84
20160617,2682.03
20160620,2710.6
20160621,2714.18
20160622,2739.78
20160623,2737.66
20160624,2688.04
20160627,2704.14
20160628,2681.69
20160629,2713.62
20160630,2765.39
20160704,2799.14
20160705,2754.2
20160706,2720.6
20160707,2749.72
20160708,2734.63
20160711,2765.29
20160712,2823.63
20160713,2844.42
20160714,2857.02
20160715,2884.42
20160718,2898.48
20160719,2881.26
20160720,2919.08
20160721,2926.18
20160722,2906.39
20160725,2907.26
20160726,2939.36
20160727,2938.12
20160728,2950.34
20160729,2926.04
20160801,2953.08
20160802,2954.47
20160803,2918.89
20160804,2931.42
20160805,2961.53
20160808,3017.5
20160809,3026.06
20160810,3016.98
20160811,3023.37
20160812,3064.79
20160815,3077.37
20160816,3063.41
20160817,3061.11
20160818,3064.63
20160819,3041.15
20160822,3046.07
20160823,3038.12
20160824,3046.5
20160825,3029.79
20160826,3048.82
20160829,3042.23
20160830,3064.26
20160831,3043.77
20160901,3066.06
20160902,3070.0
20160905,3116.83
20160906,3159.7
20160907,3138.62
20160908,3188.42
20160909,3211.77
20160912,3105.11
20160913,3098.0
20160914,3091.63
20160915,3120.57
20160919,3145.45
20160920,3145.35
20160921,3159.28
20160922,3177.45
20160923,3161.99
20160926,3111.42
20160927,3136.0
20160928,3145.29
20160929,3184.49
20160930,3140.54
20161003,3169.06
20161004,3182.94
20161005,3185.94
20161006,3199.87
20161007,3181.96
20161011,3170.02
20161012,3142.93
20161013,3117.45
20161014,3136.93
20161017,3115.43
20161018,3157.19
20161019,3153.14
20161020,3162.8
20161021,3171.23
20161024,3212.9
20161025,3217.42
20161026,3184.71
20161027,3165.25
20161028,3155.04
20161031,3136.78
20161101,3185.54
20161102,3140.1
20161103,3109.28
20161104,3110.63
20161107,3135.88
20161108,3137.69
20161109,3098.45
20161110,3137.06
20161111,3107.27
20161114,3079.3
20161115,3080.57
20161116,3084.15
20161117,3111.32
20161118,3121.93
20161121,3134.64
20161122,3156.92
20161123,3155.18
20161124,3172.86
20161125,3169.38
20161128,3180.12
20161129,3183.67
20161130,3185.27
20161201,3190.02
20161202,3155.29
20161205,3142.33
20161206,3162.2
20161207,3188.18
20161208,3203.2
20161209,3174.38
20161212,3116.76
20161213,3118.47
20161214,3100.3
20161215,3083.81
20161216,3097.03
20161219,3076.6
20161220,3072.29
20161221,3084.28
20161222,3059.13
20161223,3051.77
20161228,3077.56
20161229,3087.59
20161230,3125.84
20170103,3136.18
20170104,3133.84
20170105,3124.32
20170106,3139.14
20170109,3143.95
20170110,3172.02
20170111,3195.21
20170112,3178.91
20170113,3185.64
20170116,3159.44
20170117,3167.74
20170118,3193.58
20170119,3205.26
20170120,3183.5
20170123,3179.59
20170124,3204.84
20170125,3226.91
20170126,3238.6
20170127,3230.46
20170201,3215.13
20170202,3205.24
20170203,3200.37
20170206,3225.51
20170207,3239.77
20170208,3298.09
20170209,3303.67
20170210,3313.09
20170213,3371.32
20170214,3370.7
20170215,3387.89
20170216,3374.15
20170217,3359.19
20170220,3397.84
20170221,3379.23
20170222,3436.61
20170223,3413.32
20170224,3375.59
20170227,3371.43
20170228,3353.08
20170301,3378.29
20170302,3371.91
20170303,3375.52
20170306,3382.61
20170307,3396.77
20170308,3410.45
20170309,3367.87
20170310,3373.08
20170313,3430.57
20170314,3432.0
20170315,3442.73
20170316,3504.2
20170317,3493.79
20170320,3501.35
20170321,3513.39
20170322,3452.94
20170323,3462.9
20170324,3457.38
20170327,3395.66
20170328,3420.88
20170329,3415.83
20170330,3391.99
20170331,3383.18
20170403,3413.89
20170405,3444.05
20170406,3455.25
20170407,3455.57
20170410,3467.96
20170411,3448.44
20170412,3482.09
20170413,3475.16
20170418,3438.27
20170419,3435.62
20170420,3444.44
20170421,3448.47
20170424,3454.35
20170425,3487.62
20170426,3502.03
20170427,3477.55
20170428,3493.39
20170502,3502.15
20170504,3465.73
20170505,3418.15
20170508,3441.03
20170509,3512.43
20170510,3519.49
20170511,3523.32
20170512,3509.54
20170515,3544.17
20170516,3555.36
20170517,3570.33
20170518,3528.43
20170519,3536.94
20170522,3556.34
20170523,3539.39
20170524,3560.58
20170525,3591.94
20170526,3593.37
20170529,3641.07
20170531,3643.76
20170601,3636.07
20170602,3633.21
20170605,3646.28
20170606,3626.3
20170607,3617.49
20170608,3651.81
20170609,3643.25
20170612,3632.64
20170613,3633.67
20170614,3622.99
20170615,3593.21
20170616,3604.79
20170619,3657.69
20170620,3660.19
20170621,3645.62
20170622,3651.36
20170623,3667.98
20170626,3703.28
20170627,3681.54
20170628,3648.18
20170629,3681.42
20170630,3662.05
20170703,3692.6
20170704,3652.64
20170705,3691.46
20170706,3737.75
20170707,3716.5
20170710,3721.59
20170711,3745.68
20170712,3739.9
20170713,3796.82
20170714,3804.94
20170717,3795.72
20170718,3785.02
20170719,3827.06
20170720,3840.7
20170721,3848.0
20170724,3840.5
20170725,3811.35
20170726,3786.36
20170727,3792.74
20170728,3781.18
20170731,3790.7
20170801,3758.15
20170802,3773.12
20170803,3743.62
20170804,3741.93
20170807,3747.51
20170808,3766.22
20170809,3737.04
20170810,3687.13
20170811,3620.29
20170814,3669.73
20170815,3678.02
20170816,3727.2
20170817,3724.36
20170818,3702.45
20170821,3704.93
20170822,3711.87
20170823,3715.17
20170824,3756.86
20170825,3761.31
20170828,3750.44
20170829,3722.46
20170830,3736.32
20170831,3773.96
20170901,3777.75
20170904,3728.1
20170905,3761.71
20170906,3746.85
20170907,3749.75
20170908,3725.48
20170911,3778.96
20170912,3832.47
20170913,3860.76
20170914,3862.93
20170915,3857.08
20170918,3915.03
20170919,3912.98
20170920,3931.68
20170921,3961.11
20170922,3930.42
20170925,3823.17
20170926,3820.18
20170927,3870.42
20170928,3866.75
20170929,3865.66
20171003,3952.22
20171004,3978.02
20171006,3999.12
20171009,3984.92
20171010,3945.56
20171011,3918.54
20171012,3938.11
20171013,3947.96
20171016,3979.55
20171017,3990.64
20171018,3985.6
20171019,3926.75
20171020,3982.43
20171023,4005.84
20171024,3954.75
20171025,3986.8
20171026,3973.47
20171027,3947.52
20171030,3909.31
20171031,3938.5
20171101,3959.87
20171102,3947.87
20171103,3955.54
20171106,3970.35
20171107,3988.78
20171108,4026.62
20171109,4054.69
20171110,4049.08
20171113,4054.26
20171114,4026.41
20171115,3967.68
20171116,3972.56
20171117,3958.48
20171120,3918.59
20171121,3957.65
20171122,3979.15
20171123,3924.92
20171124,3949.63
20171127,3926.43
20171128,3925.68
20171129,3913.93
20171130,3881.75
20171201,3873.68
20171204,3889.54
20171205,3857.36
20171206,3738.3
20171207,3754.97
20171208,3833.47
20171211,3878.72
20171212,3861.36
20171213,3886.5
20171214,3878.65
20171215,3827.82
20171218,3827.27
20171219,3859.99
20171220,3839.83
20171221,3888.37
20171222,3917.32
20171227,3905.4
20171228,3928.6
20171229,3936.61
20180102,3985.81
