日期Date,收盘Close
2019-04-09,2985.64
2019-04-10,3007.41
2019-04-11,2953.71
2019-04-12,2942.34
2019-04-15,2921.51
2019-04-16,2972.18
2019-04-17,2996.8
2019-04-18,2969.42
2019-04-19,2990.29
2019-04-22,2941.5
2019-04-23,2915.47
2019-04-24,2931.25
2019-04-25,2853.76
2019-04-26,2817.56
2019-04-29,2820.86
2019-04-30,2849.72
2019-05-06,2706.27
2019-05-07,2739.11
2019-05-08,2700.52
2019-05-09,2664.65
2019-05-10,2747.89
2019-05-13,2721.73
2019-05-14,2706.18
2019-05-15,2768.13
2019-05-16,2784.75
2019-05-17,2711.57
2019-05-20,2679.54
2019-05-21,2720.89
2019-05-22,2705.25
2019-05-23,2665.6
2019-05-24,2668.29
2019-05-27,2702.05
2019-05-28,2723.54
2019-05-29,2717.51
2019-05-30,2715.1
2019-05-31,2709.67
2019-06-03,2710.96
2019-06-04,2693.14
2019-06-05,2684.99
2019-06-06,2661.69
2019-06-10,2687.04
2019-06-11,2761.26
2019-06-12,2736.87
2019-06-13,2730.1
2019-06-14,2704.94
2019-06-17,2712.44
2019-06-18,2716.07
2019-06-19,2743.99
2019-06-20,2796.0
2019-06-21,2803.06
2019-06-24,2810.18
2019-06-25,2787.66
2019-06-26,2786.74
2019-06-27,2798.58
2019-06-28,2789.9
2019-07-01,2842.85
2019-07-02,2847.24
2019-07-03,2839.83
2019-07-04,2832.49
2019-07-05,2843.5
2019-07-08,2778.65
2019-07-09,2777.17
2019-07-10,2763.13
2019-07-11,2766.73
2019-07-12,2783.09
2019-07-15,2787.58
2019-07-16,2782.41
2019-07-17,2775.75
2019-07-18,2749.79
2019-07-19,2768.52
2019-07-22,2751.51
2019-07-23,2765.87
2019-07-24,2790.24
2019-07-25,2799.26
2019-07-26,2802.68
2019-07-29,2808.53
2019-07-30,2821.44
2019-07-31,2807.73
2019-08-01,2789.24
2019-08-02,2751.53
2019-08-05,2711.41
2019-08-06,2672.15
2019-08-07,2668.89
2019-08-08,2696.06
2019-08-09,2677.15
2019-08-12,2705.49
2019-08-13,2691.83
2019-08-14,2700.33
2019-08-15,2707.99
2019-08-16,2714.06
2019-08-19,2758.42
2019-08-20,2752.05
2019-08-21,2744.94
2019-08-22,2749.77
2019-08-23,2765.26
2019-08-26,2746.1
2019-08-27,2784.38
2019-08-28,2777.84
2019-08-29,2768.05
2019-08-30,2759.73
2019-09-02,2784.67
2019-09-03,2780.64
2019-09-04,2802.31
2019-09-05,2820.52
2019-09-06,2835.39
2019-09-09,2848.36
2019-09-10,2844.45
2019-09-11,2841.61
2019-09-12,2852.53
2019-09-16,2856.16
2019-09-17,2815.87
2019-09-18,2819.23
2019-09-19,2827.85
2019-09-20,2832.27
2019-09-23,2802.54
2019-09-24,2799.1
2019-09-25,2774.93
2019-09-26,2762.53
2019-09-27,2757.81
2019-09-30,2744.98
2019-10-08,2757.28
2019-10-09,2767.0
2019-10-10,2782.56
2019-10-11,2807.36
2019-10-14,2840.65
2019-10-15,2827.54
2019-10-16,2822.45
2019-10-17,2816.33
2019-10-18,2792.12
2019-10-21,2798.04
2019-10-22,2804.41
2019-10-23,2795.48
2019-10-24,2797.97
2019-10-25,2808.38
2019-10-28,2819.47
2019-10-29,2816.06
2019-10-30,2800.18
2019-10-31,2793.68
2019-11-01,2825.97
2019-11-04,2841.04
2019-11-05,2860.81
2019-11-06,2853.7
2019-11-07,2861.2
2019-11-08,2852.33
2019-11-11,2797.07
2019-11-12,2800.7
2019-11-13,2790.61
2019-11-14,2788.47
2019-11-15,2772.37
2019-11-18,2794.1
2019-11-19,2815.34
2019-11-20,2793.62
2019-11-21,2787.0
2019-11-22,2779.42
2019-11-25,2812.39
2019-11-26,2816.69
2019-11-27,2803.46
2019-11-28,2794.26
2019-11-29,2791.06
2019-12-02,2792.2
2019-12-03,2796.15
2019-12-04,2790.21
2019-12-05,2801.05
2019-12-06,2809.82
2019-12-09,2820.41
2019-12-10,2817.64
2019-12-11,2821.8
2019-12-12,2822.53
2019-12-13,2860.6
2019-12-16,2877.94
2019-12-17,2900.47
2019-12-18,2889.96
2019-12-19,2898.74
2019-12-20,2887.56
2019-12-23,2856.62
2019-12-24,2873.33
2019-12-25,2868.86
2019-12-26,2888.26
2019-12-27,2889.98
2019-12-30,2916.92
2019-12-31,2936.51
2020-01-02,2973.62
2020-01-03,2979.1
2020-01-06,2965.03
2020-01-07,2988.04
2020-01-08,2954.26
2020-01-09,2979.97
2020-01-10,2978.96
2020-01-13,2992.83
2020-01-14,2992.33
2020-01-15,2977.22
2020-01-16,2960.54
2020-01-17,2956.77
2020-01-20,2968.63
2020-01-21,2936.76
2020-01-22,2927.89
2020-01-23,2851.64
2020-02-03,2627.27
2020-02-04,2689.1
2020-02-05,2725.14
2020-02-06,2761.38
2020-02-07,2749.25
2020-02-10,2768.8
2020-02-11,2778.99
2020-02-12,2795.05
2020-02-13,2775.69
2020-02-14,2783.64
2020-02-17,2845.33
2020-02-18,2840.7
2020-02-19,2828.72
2020-02-20,2870.01
2020-02-21,2875.79
2020-02-24,2861.79
2020-02-25,2841.93
2020-02-26,2821.61
2020-02-27,2837.68
2020-02-28,2749.78
2020-03-02,2834.82
2020-03-03,2840.16
2020-03-04,2852.93
2020-03-05,2900.66
2020-03-06,2879.34
2020-03-09,2804.63
2020-03-10,2836.66
2020-03-11,2809.02
2020-03-12,2760.24
2020-03-13,2718.88
2020-03-16,2643.13
2020-03-17,2635.69
2020-03-18,2594.23
2020-03-19,2558.62
2020-03-20,2595.34
2020-03-23,2526.18
2020-03-24,2588.7
2020-03-25,2640.16
2020-03-26,2623.11
2020-03-27,2639.71
2020-03-30,2623.29
2020-03-31,2622.77
2020-04-01,2605.9
2020-04-02,2625.87
2020-04-03,2615.65
2020-04-07,2667.74
2020-04-08,2664.0
2020-04-09,2679.35
2020-04-10,2659.73
2020-04-13,2662.06
2020-04-14,2689.41
2020-04-15,2675.34
2020-04-16,2679.81
2020-04-17,2681.83
2020-04-20,2689.19
2020-04-21,2661.43
2020-04-22,2678.06
2020-04-23,2672.29
2020-04-24,2657.03
2020-04-27,2671.61
2020-04-28,2654.71
2020-04-29,2684.13
2020-04-30,2707.45
2020-05-06,2713.21
2020-05-07,2710.08
2020-05-08,2734.49
2020-05-11,2732.09
2020-05-12,2721.14
2020-05-13,2734.19
2020-05-14,2703.15
2020-05-15,2698.31
2020-05-18,2706.44
2020-05-19,2722.55
2020-05-20,2711.47
2020-05-21,2695.92
2020-05-22,2648.83
2020-05-25,2661.88
2020-05-26,2686.16
2020-05-27,2691.64
2020-05-28,2696.31
2020-05-29,2693.64
2020-06-01,2743.08
2020-06-02,2747.16
2020-06-03,2745.78
2020-06-04,2746.47
2020-06-05,2743.17
2020-06-08,2755.61
2020-06-09,2774.53
2020-06-10,2768.13
2020-06-11,2743.17
2020-06-12,2739.93
2020-06-15,2720.28
2020-06-16,2749.3
2020-06-17,2756.01
2020-06-18,2772.24
2020-06-19,2789.33
2020-06-22,2780.92
2020-06-23,2777.04
2020-06-24,2791.64
2020-06-29,2776.51
2020-06-30,2795.19
2020-07-01,2844.59
2020-07-02,2908.26
2020-07-03,2964.21
2020-07-06,3139.15
2020-07-07,3133.48
2020-07-08,3172.62
2020-07-09,3206.45
2020-07-10,3142.23
2020-07-13,3205.62
2020-07-14,3186.72
2020-07-15,3140.13
2020-07-16,3037.26
2020-07-17,3044.23
2020-07-20,3151.33
2020-07-21,3145.38
2020-07-22,3147.23
2020-07-23,3123.21
2020-07-24,3009.99
2020-07-27,3020.48
2020-07-28,3030.59
2020-07-29,3087.72
2020-07-30,3084.7
2020-07-31,3086.07
2020-08-03,3136.73
2020-08-04,3157.11
2020-08-05,3137.7
2020-08-06,3142.52
2020-08-07,3113.41
2020-08-10,3139.52
2020-08-11,3111.76
2020-08-12,3102.18
2020-08-13,3107.93
2020-08-14,3141.26
2020-08-17,3219.05
2020-08-18,3221.84
2020-08-19,3199.37
2020-08-20,3159.32
2020-08-21,3179.74
2020-08-24,3187.87
2020-08-25,3170.7
2020-08-26,3135.07
2020-08-27,3152.13
2020-08-28,3211.29
2020-08-31,3198.57
2020-09-01,3207.54
2020-09-02,3198.43
2020-09-03,3191.93
2020-09-04,3164.05
2020-09-07,3121.11
2020-09-08,3158.63
2020-09-09,3106.58
2020-09-10,3083.68
2020-09-11,3092.48
2020-09-14,3100.05
2020-09-15,3108.97
2020-09-16,3112.57
2020-09-17,3111.21
2020-09-18,3173.31
2020-09-21,3152.73
2020-09-22,3111.81
2020-09-23,3107.76
2020-09-24,3051.94
2020-09-25,3049.53
2020-09-28,3054.13
2020-09-29,3053.26
2020-09-30,3039.02
2020-10-09,3086.22
2020-10-12,3160.13
2020-10-13,3164.45
2020-10-14,3152.65
2020-10-15,3159.14
2020-10-16,3175.56
2020-10-19,3159.03
2020-10-20,3168.83
2020-10-21,3185.25
2020-10-22,3177.25
2020-10-23,3167.7
2020-10-26,3152.7
2020-10-27,3142.29
2020-10-28,3143.03
2020-10-29,3150.16
2020-10-30,3106.66
2020-11-02,3124.69
2020-11-03,3157.1
2020-11-04,3186.44
2020-11-05,3233.55
2020-11-06,3234.17
2020-11-09,3272.42
2020-11-10,3250.48
2020-11-11,3255.67
2020-11-12,3251.8
2020-11-13,3211.69
2020-11-16,3257.97
2020-11-17,3263.04
2020-11-18,3276.87
2020-11-19,3289.61
2020-11-20,3310.33
2020-11-23,3343.55
2020-11-24,3329.51
2020-11-25,3289.67
2020-11-26,3301.2
2020-11-27,3339.06
2020-11-30,3317.07
2020-12-01,3365.87
2020-12-02,3368.97
2020-12-03,3346.34
2020-12-04,3334.27
2020-12-07,3289.0
2020-12-08,3280.34
2020-12-09,3241.05
2020-12-10,3232.07
2020-12-11,3208.22
2020-12-14,3205.65
2020-12-15,3197.28
2020-12-16,3195.76
2020-12-17,3224.86
2020-12-18,3225.32
2020-12-21,3228.02
2020-12-22,3168.14
2020-12-23,3179.79
2020-12-24,3152.56
2020-12-25,3178.94
2020-12-28,3176.62
2020-12-29,3156.43
2020-12-30,3164.79
2020-12-31,3188.36
2021-01-04,3194.6
2021-01-05,3197.71
2021-01-06,3217.48
2021-01-07,3210.29
2021-01-08,3227.58
2021-01-11,3190.06
2021-01-12,3224.3
2021-01-13,3255.3
2021-01-14,3262.98
2021-01-15,3264.9
2021-01-18,3274.67
2021-01-19,3274.14
2021-01-20,3257.63
2021-01-21,3264.04
2021-01-22,3224.52
2021-01-25,3207.68
2021-01-26,3188.56
2021-01-27,3209.59
2021-01-28,3169.96
2021-01-29,3155.97
2021-02-01,3187.72
2021-02-02,3188.95
2021-02-03,3181.9
2021-02-04,3161.8
2021-02-05,3188.62
2021-02-08,3215.34
2021-02-09,3249.67
2021-02-10,3262.86
2021-02-18,3310.41
2021-02-19,3368.68
2021-02-22,3381.47
2021-02-23,3373.29
2021-02-24,3335.09
2021-02-25,3367.37
2021-02-26,3304.84
2021-03-01,3334.41
2021-03-02,3316.47
2021-03-03,3392.76
2021-03-04,3375.65
2021-03-05,3372.09
2021-03-08,3358.61
2021-03-09,3335.77
2021-03-10,3311.77
2021-03-11,3380.32
2021-03-12,3417.36
2021-03-15,3435.3
2021-03-16,3463.21
2021-03-17,3424.0
2021-03-18,3432.25
2021-03-19,3395.89
2021-03-22,3450.88
2021-03-23,3424.07
2021-03-24,3402.03
