日期Date,收盘Close
2017-02-09,11929.22
2017-02-10,12014.52
2017-02-13,12092.11
2017-02-14,12111.1
2017-02-15,12111.76
2017-02-16,12168.3
2017-02-17,12074.01
2017-02-20,12295.97
2017-02-21,12316.89
2017-02-22,12392.93
2017-02-23,12316.72
2017-02-24,12290.04
2017-02-27,12191.21
2017-02-28,12235.51
2017-03-01,12248.86
2017-03-02,12183.0
2017-03-03,12159.7
2017-03-06,12200.59
2017-03-07,12234.73
2017-03-08,12209.77
2017-03-09,12119.06
2017-03-10,12125.52
2017-03-13,12228.5
2017-03-14,12230.67
2017-03-15,12264.34
2017-03-16,12294.33
2017-03-17,12178.18
2017-03-20,12267.09
2017-03-21,12359.39
2017-03-22,12306.56
2017-03-23,12320.86
2017-03-24,12407.29
2017-03-27,12405.57
2017-03-28,12371.74
2017-03-29,12369.71
2017-03-30,12325.37
2017-03-31,12409.15
2017-04-05,12537.29
2017-04-06,12578.67
2017-04-07,12624.35
2017-04-10,12642.43
2017-04-11,12681.73
2017-04-12,12686.06
2017-04-13,12732.6
2017-04-14,12628.76
2017-04-17,12591.82
2017-04-18,12535.72
2017-04-19,12477.14
2017-04-20,12528.81
2017-04-21,12567.62
2017-04-24,12492.16
2017-04-25,12510.88
2017-04-26,12549.25
2017-04-27,12557.63
2017-04-28,12489.88
2017-05-02,12409.46
2017-05-03,12339.05
2017-05-04,12343.41
2017-05-05,12305.64
2017-05-08,12256.12
2017-05-09,12256.28
2017-05-10,12179.02
2017-05-11,12267.07
2017-05-12,12361.98
2017-05-15,12425.17
2017-05-16,12532.85
2017-05-17,12469.88
2017-05-18,12436.87
2017-05-19,12483.44
2017-05-22,12502.23
2017-05-23,12567.34
2017-05-24,12569.94
2017-05-25,12712.32
2017-05-26,12742.4
2017-05-31,12784.33
2017-06-01,12809.42
2017-06-02,12812.29
2017-06-05,12743.2
2017-06-06,12774.18
2017-06-07,12898.6
2017-06-08,13009.72
2017-06-09,13076.44
2017-06-12,13044.0
2017-06-13,13082.34
2017-06-14,12982.04
2017-06-15,12942.16
2017-06-16,12884.08
2017-06-19,12950.15
2017-06-20,12924.34
2017-06-21,13012.85
2017-06-22,13037.9
2017-06-23,13093.86
2017-06-26,13193.77
2017-06-27,13216.03
2017-06-28,13184.27
2017-06-29,13259.12
2017-06-30,13278.76
2017-07-03,13279.36
2017-07-04,13233.1
2017-07-05,13288.36
2017-07-06,13303.83
2017-07-07,13344.75
2017-07-10,13333.93
2017-07-11,13354.38
2017-07-12,13300.57
2017-07-13,13404.53
2017-07-14,13472.58
2017-07-17,13340.66
2017-07-18,13330.03
2017-07-19,13494.59
2017-07-20,13575.45
2017-07-21,13565.58
2017-07-24,13637.26
2017-07-25,13597.84
2017-07-26,13573.57
2017-07-27,13635.07
2017-07-28,13620.3
2017-07-31,13653.34
2017-08-01,13737.23
2017-08-02,13688.64
2017-08-03,13634.46
2017-08-04,13595.67
2017-08-07,13604.37
2017-08-08,13595.62
2017-08-09,13548.02
2017-08-10,13500.03
2017-08-11,13321.03
2017-08-14,13378.69
2017-08-15,13419.25
2017-08-16,13404.82
2017-08-17,13473.89
2017-08-18,13491.41
2017-08-21,13538.13
2017-08-22,13535.17
2017-08-23,13528.06
2017-08-24,13490.28
2017-08-25,13695.4
2017-08-28,13798.74
2017-08-29,13799.61
2017-08-30,13769.62
2017-08-31,13716.33
2017-09-01,13741.43
2017-09-04,13770.07
2017-09-05,13782.02
2017-09-06,13751.8
2017-09-07,13684.62
2017-09-08,13684.17
2017-09-11,13714.71
2017-09-12,13736.62
2017-09-13,13717.51
2017-09-14,13671.79
2017-09-15,13656.53
2017-09-18,13701.24
2017-09-19,13653.33
2017-09-20,13683.1
2017-09-21,13654.58
2017-09-22,13644.84
2017-09-25,13609.37
2017-09-26,13604.24
2017-09-27,13600.42
2017-09-28,13590.49
2017-09-29,13624.57
2017-10-09,13734.1
2017-10-10,13816.59
2017-10-11,13863.43
2017-10-12,13831.44
2017-10-13,13837.43
2017-10-16,13763.66
2017-10-17,13745.72
2017-10-18,13811.56
2017-10-19,13792.94
2017-10-20,13838.16
2017-10-23,13837.9
2017-10-24,13888.79
2017-10-25,13888.74
2017-10-26,13853.81
2017-10-27,13888.44
2017-10-30,13772.07
2017-10-31,13754.34
2017-11-01,13697.09
2017-11-02,13645.04
2017-11-03,13595.48
2017-11-06,13614.84
2017-11-07,13688.06
2017-11-08,13744.68
2017-11-09,13759.53
2017-11-10,13750.92
2017-11-13,13752.33
2017-11-14,13677.98
2017-11-15,13596.67
2017-11-16,13570.53
2017-11-17,13585.2
2017-11-20,13621.7
2017-11-21,13712.83
2017-11-22,13795.25
2017-11-23,13556.75
2017-11-24,13571.1
2017-11-27,13467.42
2017-11-28,13440.55
2017-11-29,13413.26
2017-11-30,13363.24
2017-12-01,13386.95
2017-12-04,13354.62
2017-12-05,13378.97
2017-12-06,13349.55
2017-12-07,13266.86
2017-12-08,13280.82
2017-12-11,13353.27
2017-12-12,13227.65
2017-12-13,13288.72
2017-12-14,13252.43
2017-12-15,13190.74
2017-12-18,13167.32
2017-12-19,13243.3
2017-12-20,13191.25
2017-12-21,13211.9
2017-12-22,13202.34
2017-12-25,13118.3
2017-12-26,13195.84
2017-12-27,13121.22
2017-12-28,13130.35
2017-12-29,13202.41
2018-01-02,13340.91
2018-01-03,13414.19
2018-01-04,13436.65
2018-01-05,13490.49
