date,close
20131231,1000.0
20140102,993.58
20140103,980.69
20140106,960.23
20140107,957.28
20140108,953.7
20140109,943.77
20140110,937.24
20140113,939.17
20140114,948.82
20140115,944.16
20140116,946.12
20140117,935.26
20140120,933.41
20140121,940.38
20140122,959.31
20140123,951.37
20140124,954.14
20140127,946.5
20140128,948.33
20140129,952.04
20140130,944.11
20140207,945.93
20140210,962.42
20140211,967.08
20140212,969.09
20140213,965.98
20140214,974.72
20140217,980.97
20140218,973.96
20140219,983.17
20140220,982.77
20140221,969.81
20140224,953.11
20140225,939.58
20140226,939.46
20140227,942.27
20140228,946.19
20140303,954.29
20140304,949.17
20140305,943.13
20140306,945.09
20140307,942.87
20140310,916.44
20140311,918.77
20140312,918.38
20140313,931.21
20140314,928.06
20140317,936.08
20140318,936.65
20140319,934.32
20140320,924.71
20140321,947.58
20140324,956.29
20140325,957.49
20140326,955.25
20140327,949.69
20140328,950.54
20140331,951.8
20140401,959.29
20140402,966.7
20140403,956.87
20140404,962.23
20140408,977.02
20140409,978.05
20140410,992.21
20140411,995.17
20140414,992.03
20140415,977.22
20140416,977.53
20140417,977.26
20140418,974.33
20140421,959.56
20140422,962.86
20140423,963.02
20140424,959.89
20140425,949.71
20140428,937.81
20140429,945.36
20140430,949.06
20140505,949.23
20140506,949.23
20140507,942.94
20140508,945.91
20140509,944.21
20140512,964.9
20140513,962.91
20140514,959.36
20140515,951.15
20140516,953.9
20140519,947.46
20140520,947.74
20140521,956.2
20140522,953.77
20140523,958.82
20140526,961.27
20140527,960.09
20140528,965.01
20140529,960.64
20140530,963.03
20140603,962.76
20140604,955.3
20140605,964.97
20140606,958.49
20140609,960.55
20140610,969.97
20140611,970.97
20140612,967.71
20140613,976.04
20140616,984.21
20140617,977.5
20140618,973.71
20140619,962.65
20140620,966.78
20140623,965.77
20140624,971.38
20140625,970.66
20140626,976.95
20140627,979.73
20140630,986.74
20140701,984.67
20140702,986.24
20140703,991.89
20140704,993.67
20140707,993.2
20140708,999.91
20140709,989.75
20140710,994.19
20140711,998.08
20140714,1011.23
20140715,1014.7
20140716,1021.47
20140717,1017.42
20140718,1023.42
20140721,1022.59
20140722,1034.15
20140723,1037.49
20140724,1051.4
20140725,1061.84
20140728,1085.2
20140729,1085.92
20140730,1079.48
20140731,1094.48
20140801,1089.79
20140804,1107.21
20140805,1104.63
20140806,1106.06
20140807,1090.45
20140808,1093.91
20140811,1110.69
20140812,1108.04
20140813,1108.48
20140814,1097.95
20140815,1106.08
20140818,1109.88
20140819,1108.17
20140820,1107.17
20140821,1101.17
20140822,1105.07
20140825,1097.18
20140826,1087.11
20140827,1086.7
20140828,1079.32
20140829,1092.08
20140901,1098.56
20140902,1112.68
20140903,1122.03
20140904,1133.42
20140905,1142.31
20140909,1141.95
20140910,1137.34
20140911,1131.98
20140912,1140.49
20140915,1145.28
20140916,1130.88
20140917,1139.05
20140918,1141.86
