date,close
20131231,1000.0
20140102,1000.26
20140103,989.0
20140106,963.3
20140107,964.16
20140108,970.41
20140109,957.87
20140110,951.83
20140113,944.09
20140114,959.6
20140115,963.54
20140116,962.59
20140117,948.78
20140120,946.94
20140121,960.6
20140122,983.8
20140123,987.17
20140124,995.38
20140127,991.69
20140128,995.03
20140129,1008.5
20140130,1001.81
20140207,1008.23
20140210,1030.4
20140211,1025.77
20140212,1034.0
20140213,1025.62
20140214,1043.9
20140217,1055.78
20140218,1050.47
20140219,1059.14
20140220,1050.77
20140221,1041.68
20140224,1020.5
20140225,995.63
20140226,998.73
20140227,993.79
20140228,998.81
20140303,1016.91
20140304,1006.97
20140305,996.67
20140306,998.61
20140307,996.36
20140310,968.94
20140311,965.98
20140312,964.93
20140313,984.84
20140314,981.99
20140317,1000.74
20140318,997.39
20140319,989.01
20140320,966.68
20140321,988.81
20140324,991.47
20140325,995.61
20140326,998.91
20140327,984.05
20140328,981.51
20140331,987.28
20140401,997.72
20140402,999.27
20140403,987.82
20140404,996.89
20140408,1015.17
20140409,1023.19
20140410,1036.35
20140411,1037.45
20140414,1039.95
20140415,1024.11
20140416,1019.52
20140417,1016.63
20140418,1013.45
20140421,997.81
20140422,994.38
20140423,992.81
20140424,989.06
20140425,977.51
20140428,960.66
20140429,972.02
20140430,978.16
20140505,978.27
20140506,979.06
20140507,966.43
20140508,963.99
20140509,955.3
20140512,977.75
20140513,974.09
20140514,976.11
20140515,965.68
20140516,964.52
20140519,956.96
20140520,959.22
20140521,969.69
20140522,970.41
20140523,978.68
20140526,988.13
20140527,984.15
20140528,998.06
20140529,990.03
20140530,989.74
20140603,983.12
20140604,973.14
20140605,986.23
20140606,980.26
20140609,975.38
20140610,988.43
20140611,993.24
20140612,986.58
20140613,997.39
20140616,1007.56
20140617,998.88
20140618,992.39
20140619,977.07
20140620,986.37
20140623,988.42
20140624,996.05
20140625,992.11
20140626,1000.53
20140627,1000.99
20140630,1011.65
20140701,1012.45
20140702,1018.86
20140703,1028.83
20140704,1025.79
20140707,1020.73
20140708,1028.51
20140709,1015.74
20140710,1015.95
20140711,1023.11
20140714,1047.74
20140715,1043.36
20140716,1043.73
20140717,1037.57
20140718,1046.89
20140721,1049.84
20140722,1066.02
20140723,1062.75
20140724,1071.96
20140725,1083.72
20140728,1098.69
20140729,1096.8
20140730,1091.05
20140731,1098.89
20140801,1094.83
20140804,1110.69
20140805,1113.33
20140806,1111.61
20140807,1097.46
20140808,1101.96
20140811,1119.28
20140812,1115.8
20140813,1116.45
20140814,1110.8
20140815,1119.57
20140818,1128.23
20140819,1124.09
20140820,1120.73
20140821,1115.26
20140822,1120.93
20140825,1110.84
20140826,1093.73
20140827,1095.74
20140828,1086.34
20140829,1098.02
20140901,1113.38
20140902,1125.75
20140903,1135.9
20140904,1147.04
20140905,1158.16
20140909,1162.26
20140910,1162.21
20140911,1160.37
20140912,1165.53
20140915,1162.48
20140916,1132.85
20140917,1138.7
20140918,1142.65
20140919,1150.13
20140922,1130.75
20140923,1140.34
20140924,1153.13
20140925,1152.46
20140926,1153.06
20140929,1158.41
20140930,1158.75
20141008,1169.45
20141009,1168.26
20141010,1157.58
20141013,1148.46
20141014,1145.87
20141015,1152.07
20141016,1137.8
20141017,1132.73
20141020,1144.41
20141021,1136.69
20141022,1128.53
20141023,1118.87
20141024,1121.41
20141027,1113.57
20141028,1136.25
20141029,1151.43
20141030,1164.21
20141031,1172.22
20141103,1183.93
20141104,1174.72
20141105,1170.24
20141106,1173.52
20141107,1165.78
20141110,1198.82
20141111,1177.59
20141112,1198.41
20141113,1191.71
20141114,1196.15
20141117,1204.98
20141118,1197.24
20141119,1190.67
20141120,1190.89
20141121,1206.39
20141124,1232.03
20141125,1250.42
20141126,1254.07
20141127,1251.01
20141128,1249.97
20141201,1258.51
20141202,1280.24
20141203,1305.11
20141204,1342.31
20141205,1323.56
20141208,1371.87
20141209,1331.38
20141210,1400.65
20141211,1401.17
20141212,1397.69
20141215,1427.74
20141216,1421.67
20141217,1415.45
20141218,1425.28
20141219,1444.82
20141222,1429.13
20141223,1404.23
20141224,1382.82
20141225,1414.51
20141226,1432.18
20141229,1429.18
20141230,1416.81
20141231,1438.46
20150105,1500.95
20150106,1527.05
20150107,1512.45
20150108,1493.72
20150109,1478.08
20150112,1473.84
20150113,1494.3
20150114,1474.76
20150115,1497.01
20150116,1502.83
20150119,1405.7
20150120,1446.51
20150121,1489.33
20150122,1488.13
20150123,1480.22
20150126,1495.98
20150127,1499.05
20150128,1480.48
20150129,1473.21
20150130,1446.01
20150202,1423.37
20150203,1450.66
20150204,1444.63
20150205,1423.49
20150206,1396.85
20150209,1407.96
20150210,1437.4
20150211,1443.21
20150212,1453.64
20150213,1463.49
20150216,1475.95
20150217,1491.34
20150225,1490.14
20150226,1524.58
20150227,1526.24
20150302,1535.28
20150303,1505.06
20150304,1524.11
20150305,1513.56
20150306,1494.72
20150309,1515.93
20150310,1524.43
20150311,1525.88
20150312,1543.09
20150313,1556.19
20150316,1588.15
20150317,1602.23
20150318,1632.4
20150319,1645.51
20150320,1649.46
20150323,1683.43
20150324,1686.43
20150325,1684.63
20150326,1689.6
20150327,1707.6
