date,close
20041231,1000.0
20050103,1002.42
20050104,994.66
20050105,976.21
20050106,972.72
20050107,964.09
20050110,963.17
20050111,959.14
20050112,961.98
20050113,968.14
20050114,962.31
20050117,969.45
20050118,970.73
20050119,973.04
20050120,967.03
20050121,963.71
20050124,955.74
20050125,965.22
20050126,974.0
20050127,972.81
20050128,975.9
20050131,980.55
20050201,973.45
20050202,973.09
20050203,975.16
20050204,978.66
20050207,988.96
20050208,991.59
20050209,991.59
20050210,991.59
20050211,991.59
20050214,1001.85
20050215,1001.26
20050216,1003.88
20050217,1002.97
20050218,1007.86
20050221,1010.33
20050222,1010.29
20050223,1004.2
20050224,1007.68
20050225,1018.18
20050228,1021.63
20050301,1018.71
20050302,1005.87
20050303,1008.31
20050304,997.76
20050307,1006.63
20050308,1015.73
20050309,1019.49
20050310,1017.67
20050311,1014.49
20050314,1015.82
20050315,1009.73
20050316,1014.99
20050317,1012.96
20050318,1016.94
20050321,1019.18
20050322,1012.62
20050323,1003.54
20050324,1002.45
20050325,1002.36
20050328,1002.45
20050329,994.06
20050330,994.96
20050331,1002.02
20050401,1002.87
20050404,1004.27
20050405,1004.18
20050406,1003.0
20050407,1007.62
20050408,1012.03
20050411,1007.49
20050412,1008.21
20050413,1012.47
20050414,1012.05
20050415,1004.13
20050418,985.25
20050419,993.49
20050420,994.79
20050421,997.21
20050422,1005.34
20050425,1008.68
20050426,1018.81
20050427,1015.64
20050428,1021.64
20050429,1021.29
20050502,1021.29
20050503,1020.09
20050504,1023.51
20050505,1031.8
20050506,1028.91
20050509,1031.78
20050510,1031.53
20050511,1027.05
20050512,1028.24
20050513,1023.09
20050516,1022.99
20050517,1013.68
20050518,1010.98
20050519,1016.46
20050520,1017.06
20050523,1014.04
20050524,1018.28
20050525,1010.15
20050526,1012.6
20050527,1024.4
20050530,1028.67
20050531,1027.2
20050601,1025.03
20050602,1023.29
20050603,1024.71
20050606,1034.09
20050607,1036.0
20050608,1037.47
20050609,1041.1
20050610,1046.03
20050613,1045.22
20050614,1040.01
20050615,1043.96
20050616,1043.73
20050617,1046.85
20050620,1051.42
20050621,1055.56
20050622,1068.98
20050623,1070.95
20050624,1076.34
20050627,1068.98
20050628,1075.29
20050629,1074.29
20050630,1072.57
20050701,1072.07
20050704,1077.47
20050705,1073.31
20050706,1080.29
20050707,1070.57
20050708,1065.38
20050711,1074.01
20050712,1072.79
20050713,1080.71
20050714,1084.66
20050715,1085.77
20050718,1090.07
20050719,1088.82
20050720,1098.52
20050721,1109.87
20050722,1103.26
20050725,1105.92
20050726,1103.78
20050727,1111.54
20050728,1108.55
20050729,1116.76
20050801,1123.18
20050802,1138.61
20050803,1126.66
20050804,1122.07
20050805,1119.8
20050808,1121.69
20050809,1115.59
20050810,1123.75
20050811,1125.06
20050812,1125.54
20050815,1124.92
20050816,1120.45
20050817,1117.8
20050818,1101.77
20050819,1091.47
20050822,1096.65
20050823,1091.77
20050824,1085.88
20050825,1087.19
20050826,1088.52
20050829,1082.45
20050830,1083.53
20050831,1083.09
20050901,1094.2
20050902,1099.43
20050905,1101.24
20050906,1098.29
20050907,1102.06
20050908,1099.72
20050909,1100.65
20050912,1102.99
20050913,1093.48
20050914,1091.68
20050915,1092.46
20050916,1090.87
20050919,1090.87
20050920,1101.35
20050921,1099.34
20050922,1093.02
20050923,1090.63
20050926,1094.17
20050927,1096.21
20050928,1101.0
20050929,1116.02
20050930,1116.31
20051003,1117.82
20051004,1118.3
20051005,1106.14
20051006,1089.1
20051007,1089.66
20051010,1089.68
20051011,1089.99
20051012,1077.41
20051013,1076.03
20051014,1062.9
20051017,1066.02
20051018,1067.98
20051019,1051.41
20051020,1046.8
20051021,1044.9
20051024,1038.23
20051025,1040.28
20051026,1042.51
20051027,1039.01
20051028,1034.07
20051031,1041.29
20051101,1054.83
20051102,1059.0
20051103,1058.17
20051104,1062.47
20051107,1053.1
20051108,1052.88
20051109,1059.58
20051110,1059.85
20051111,1064.52
20051114,1058.9
20051115,1058.47
20051116,1060.87
20051117,1075.61
20051118,1082.26
20051121,1082.83
20051122,1080.93
20051123,1096.52
20051124,1096.76
20051125,1092.2
20051128,1095.77
20051129,1090.81
20051130,1087.23
20051201,1094.11
20051202,1100.22
20051205,1101.42
20051206,1094.19
20051207,1108.05
20051208,1101.53
20051209,1103.62
20051212,1109.54
20051213,1107.5
20051214,1112.58
20051215,1116.09
20051216,1111.1
20051219,1118.45
20051220,1119.55
20051221,1121.53
20051222,1123.46
20051223,1123.92
20051226,1123.6
20051227,1123.6
20051228,1120.91
20051229,1119.75
20051230,1114.29
20060102,1114.29
20060103,1118.93
20060104,1133.95
20060105,1135.13
20060106,1140.04
20060109,1160.64
20060110,1160.13
20060111,1161.68
20060112,1164.83
20060113,1168.59
20060116,1172.97
20060117,1165.48
20060118,1161.17
20060119,1175.48
20060120,1179.15
20060123,1166.8
20060124,1177.57
20060125,1183.36
20060126,1184.65
20060127,1208.51
20060130,1208.51
20060131,1208.51
20060201,1214.83
20060202,1210.33
20060203,1188.99
20060206,1198.99
20060207,1210.02
20060208,1192.93
20060209,1194.92
20060210,1195.56
20060213,1189.56
20060214,1198.29
20060215,1199.89
20060216,1196.4
20060217,1196.09
20060220,1201.52
20060221,1195.44
20060222,1198.4
20060223,1207.17
20060224,1204.24
20060227,1210.53
20060228,1210.46
20060301,1208.93
20060302,1219.29
20060303,1217.44
20060306,1222.19
20060307,1204.09
20060308,1191.22
20060309,1190.57
20060310,1191.33
20060313,1201.62
20060314,1200.1
20060315,1211.57
20060316,1214.78
20060317,1210.96
20060320,1220.48
20060321,1225.43
20060322,1222.39
20060323,1241.52
20060324,1247.14
20060327,1257.67
20060328,1252.7
20060329,1250.95
20060330,1263.42
20060331,1261.83
20060403,1289.38
20060404,1307.42
20060405,1305.77
20060406,1344.9
20060407,1340.35
20060410,1342.61
20060411,1350.15
20060412,1328.63
20060413,1348.71
20060414,1347.93
20060417,1348.32
20060418,1365.56
20060419,1380.15
20060420,1391.1
20060421,1384.25
20060424,1362.54
20060425,1341.16
20060426,1347.74
20060427,1353.89
20060428,1344.44
20060501,1344.44
20060502,1367.93
20060503,1380.65
20060504,1384.74
20060505,1384.74
20060508,1402.56
20060509,1381.45
20060510,1385.38
20060511,1400.19
20060512,1397.43
20060515,1360.87
20060516,1340.65
20060517,1358.87
20060518,1332.49
20060519,1334.68
20060522,1289.59
20060523,1281.21
20060524,1282.7
20060525,1268.76
20060526,1292.68
20060529,1291.63
20060530,1286.51
20060531,1285.64
20060601,1273.87
20060602,1290.92
20060605,1297.53
20060606,1301.91
20060607,1286.04
20060608,1253.23
20060609,1245.33
20060612,1240.45
20060613,1201.76
20060614,1185.53
20060615,1205.87
20060616,1240.19
20060619,1230.3
20060620,1213.56
20060621,1219.41
20060622,1231.44
20060623,1226.99
20060626,1227.05
20060627,1227.35
20060628,1222.19
20060629,1238.29
20060630,1271.99
20060703,1281.59
20060704,1281.87
20060705,1273.33
20060706,1284.01
20060707,1282.0
20060710,1290.01
20060711,1286.28
20060712,1288.16
20060713,1277.06
20060714,1265.1
20060717,1256.24
20060718,1253.72
20060719,1256.74
20060720,1276.59
20060721,1274.11
20060724,1273.53
20060725,1284.23
20060726,1289.91
20060727,1302.07
20060728,1300.04
20060731,1302.03
20060801,1297.94
20060802,1299.56
20060803,1306.53
20060804,1298.61
20060807,1299.63
20060808,1304.59
20060809,1323.26
20060810,1315.88
20060811,1326.0
20060814,1331.48
20060815,1335.04
20060816,1351.37
20060817,1344.98
20060818,1342.62
20060821,1319.36
20060822,1335.13
20060823,1337.82
20060824,1333.98
20060825,1336.4
20060828,1330.55
20060829,1340.93
20060830,1349.3
20060831,1350.81
20060901,1358.21
20060904,1365.28
20060905,1362.91
20060906,1357.84
20060907,1346.14
20060908,1356.15
20060911,1345.98
20060912,1349.02
20060913,1362.36
20060914,1359.97
20060915,1364.84
20060918,1375.16
20060919,1375.51
20060920,1378.33
20060921,1387.37
20060922,1377.53
20060925,1369.18
20060926,1354.28
20060927,1360.37
20060928,1358.77
20060929,1361.23
20061002,1361.23
20061003,1367.38
20061004,1358.03
20061005,1371.75
20061006,1370.07
20061009,1358.21
20061010,1367.48
20061011,1370.23
20061012,1374.67
20061013,1377.06
20061016,1382.16
20061017,1382.65
20061018,1389.43
20061019,1391.25
20061020,1404.57
20061023,1405.12
20061024,1410.97
20061025,1413.18
20061026,1421.13
20061027,1408.04
20061030,1407.21
20061031,1408.78
20061101,1419.94
20061102,1429.52
20061103,1428.7
20061106,1438.84
20061107,1445.25
20061108,1432.16
20061109,1442.92
20061110,1442.34
20061113,1444.6
20061114,1442.46
20061115,1457.06
20061116,1462.42
20061117,1470.48
20061120,1461.61
20061121,1470.74
20061122,1490.64
20061123,1490.62
20061124,1499.13
20061127,1498.48
20061128,1459.11
20061129,1477.51
20061130,1503.22
20061201,1492.48
20061204,1499.5
20061205,1519.18
20061206,1523.45
20061207,1518.3
20061208,1518.14
20061211,1529.15
20061212,1531.81
20061213,1522.7
20061214,1544.09
20061215,1556.43
20061218,1559.07
20061219,1552.39
20061220,1575.71
20061221,1580.49
20061222,1582.77
20061225,1582.62
20061226,1582.3
20061227,1612.63
20061228,1638.41
20061229,1644.19
20070101,1644.19
20070102,1659.54
20070103,1649.8
20070104,1628.5
20070105,1626.91
20070108,1626.86
20070109,1630.85
20070110,1614.55
20070111,1602.61
20070112,1616.52
20070115,1657.96
20070116,1659.24
20070117,1654.34
20070118,1671.92
20070119,1673.76
20070122,1696.24
20070123,1689.32
20070124,1683.86
20070125,1664.34
20070126,1642.56
20070129,1644.21
20070130,1660.43
20070131,1643.1
20070201,1652.23
20070202,1670.36
20070205,1660.67
20070206,1668.81
20070207,1675.99
20070208,1678.25
20070209,1669.56
20070212,1673.24
20070213,1641.15
20070214,1652.0
20070215,1674.29
20070216,1681.01
20070219,1681.01
20070220,1681.01
20070221,1678.13
20070222,1680.45
20070223,1680.95
20070226,1680.53
20070227,1649.34
20070228,1600.1
20070301,1571.97
20070302,1574.24
20070305,1512.5
20070306,1544.73
20070307,1548.0
20070308,1579.5
20070309,1579.73
20070312,1596.26
20070313,1594.91
20070314,1548.06
20070315,1568.99
20070316,1560.76
20070319,1579.44
20070320,1580.72
20070321,1599.72
20070322,1625.56
20070323,1627.77
20070326,1638.55
20070327,1630.11
20070328,1617.84
20070329,1635.79
20070330,1634.99
20070402,1633.25
20070403,1654.45
20070404,1679.91
20070405,1678.39
20070406,1677.54
20070409,1679.23
20070410,1704.75
20070411,1703.45
20070412,1698.05
20070413,1695.83
20070416,1720.52
20070417,1727.75
20070418,1714.79
20070419,1677.87
20070420,1699.88
20070423,1715.78
20070424,1715.11
20070425,1702.63
20070426,1716.42
20070427,1705.11
20070430,1684.33
20070501,1684.33
20070502,1699.69
20070503,1718.7
20070504,1745.02
20070507,1747.02
20070508,1729.17
20070509,1744.01
20070510,1749.5
20070511,1727.35
20070514,1786.71
20070515,1779.73
20070516,1785.38
20070517,1785.19
20070518,1772.4
20070521,1780.78
20070522,1767.52
20070523,1767.0
20070524,1766.46
20070525,1742.24
20070528,1738.01
20070529,1740.47
20070530,1734.06
20070531,1764.49
20070601,1781.04
20070604,1792.48
20070605,1797.58
20070606,1797.89
20070607,1795.61
20070608,1769.75
20070611,1785.99
20070612,1780.68
20070613,1770.31
20070614,1801.04
20070615,1815.83
20070618,1840.64
20070619,1839.69
20070620,1858.13
20070621,1885.82
20070622,1876.29
20070625,1847.97
20070626,1848.67
20070627,1838.29
20070628,1866.12
20070629,1863.7
20070702,1861.6
20070703,1904.52
20070704,1922.35
20070705,1937.22
20070706,1944.61
20070709,1983.55
20070710,1975.26
20070711,1943.74
20070712,1960.91
20070713,1976.42
20070716,1965.94
20070717,1969.07
20070718,1938.18
20070719,1944.8
20070720,1975.83
20070723,1982.5
20070724,2000.89
20070725,1987.3
20070726,1983.26
20070727,1934.54
20070730,1940.23
20070731,1996.88
20070801,1946.66
20070802,1930.2
20070803,1934.23
20070806,1871.45
20070807,1867.28
20070808,1911.76
20070809,1914.23
20070810,1855.6
20070813,1859.29
20070814,1875.36
20070815,1826.12
20070816,1754.53
20070817,1711.92
20070820,1805.96
20070821,1837.5
20070822,1892.3
20070823,1936.99
