交易日期,全收益指数代码,指数名称,收盘点位
20160630,H21157,中证沪港深红利成长低波动全收益指数,4245.1
20160701,H21157,中证沪港深红利成长低波动全收益指数,4246.17
20160704,H21157,中证沪港深红利成长低波动全收益指数,4307.01
20160705,H21157,中证沪港深红利成长低波动全收益指数,4299.87
20160706,H21157,中证沪港深红利成长低波动全收益指数,4290.21
20160707,H21157,中证沪港深红利成长低波动全收益指数,4311.83
20160708,H21157,中证沪港深红利成长低波动全收益指数,4293.71
20160711,H21157,中证沪港深红利成长低波动全收益指数,4332.83
20160712,H21157,中证沪港深红利成长低波动全收益指数,4424.77
20160713,H21157,中证沪港深红利成长低波动全收益指数,4448.5
20160714,H21157,中证沪港深红利成长低波动全收益指数,4451.95
20160715,H21157,中证沪港深红利成长低波动全收益指数,4464.81
20160718,H21157,中证沪港深红利成长低波动全收益指数,4462.91
20160719,H21157,中证沪港深红利成长低波动全收益指数,4438.25
20160720,H21157,中证沪港深红利成长低波动全收益指数,4454.24
20160721,H21157,中证沪港深红利成长低波动全收益指数,4481.71
20160722,H21157,中证沪港深红利成长低波动全收益指数,4438.88
20160725,H21157,中证沪港深红利成长低波动全收益指数,4456.08
20160726,H21157,中证沪港深红利成长低波动全收益指数,4505.87
20160727,H21157,中证沪港深红利成长低波动全收益指数,4467.24
20160728,H21157,中证沪港深红利成长低波动全收益指数,4498.19
20160729,H21157,中证沪港深红利成长低波动全收益指数,4471.69
20160801,H21157,中证沪港深红利成长低波动全收益指数,4447.77
20160802,H21157,中证沪港深红利成长低波动全收益指数,4468.24
20160803,H21157,中证沪港深红利成长低波动全收益指数,4452.55
20160804,H21157,中证沪港深红利成长低波动全收益指数,4475.12
20160805,H21157,中证沪港深红利成长低波动全收益指数,4497.43
20160808,H21157,中证沪港深红利成长低波动全收益指数,4560.38
20160809,H21157,中证沪港深红利成长低波动全收益指数,4600.33
20160810,H21157,中证沪港深红利成长低波动全收益指数,4586.96
20160811,H21157,中证沪港深红利成长低波动全收益指数,4579.9
20160812,H21157,中证沪港深红利成长低波动全收益指数,4652.83
20160815,H21157,中证沪港深红利成长低波动全收益指数,4727.72
20160816,H21157,中证沪港深红利成长低波动全收益指数,4713.57
20160817,H21157,中证沪港深红利成长低波动全收益指数,4701.77
20160818,H21157,中证沪港深红利成长低波动全收益指数,4709.67
20160819,H21157,中证沪港深红利成长低波动全收益指数,4720.43
20160822,H21157,中证沪港深红利成长低波动全收益指数,4698.05
20160823,H21157,中证沪港深红利成长低波动全收益指数,4680.89
20160824,H21157,中证沪港深红利成长低波动全收益指数,4683.96
20160825,H21157,中证沪港深红利成长低波动全收益指数,4645.45
20160826,H21157,中证沪港深红利成长低波动全收益指数,4676.82
20160829,H21157,中证沪港深红利成长低波动全收益指数,4683.17
20160830,H21157,中证沪港深红利成长低波动全收益指数,4702.78
20160831,H21157,中证沪港深红利成长低波动全收益指数,4710.27
20160901,H21157,中证沪港深红利成长低波动全收益指数,4678.5
20160902,H21157,中证沪港深红利成长低波动全收益指数,4699.72
20160905,H21157,中证沪港深红利成长低波动全收益指数,4730.21
20160906,H21157,中证沪港深红利成长低波动全收益指数,4786.98
20160907,H21157,中证沪港深红利成长低波动全收益指数,4777.57
20160908,H21157,中证沪港深红利成长低波动全收益指数,4800.05
20160909,H21157,中证沪港深红利成长低波动全收益指数,4781.81
20160912,H21157,中证沪港深红利成长低波动全收益指数,4664.44
20160913,H21157,中证沪港深红利成长低波动全收益指数,4665.03
20160914,H21157,中证沪港深红利成长低波动全收益指数,4638.58
20160915,H21157,中证沪港深红利成长低波动全收益指数,4641.36
20160916,H21157,中证沪港深红利成长低波动全收益指数,4641.36
20160919,H21157,中证沪港深红利成长低波动全收益指数,4690.74
20160920,H21157,中证沪港深红利成长低波动全收益指数,4689.06
20160921,H21157,中证沪港深红利成长低波动全收益指数,4707.27
20160922,H21157,中证沪港深红利成长低波动全收益指数,4737.97
20160923,H21157,中证沪港深红利成长低波动全收益指数,4714.84
20160926,H21157,中证沪港深红利成长低波动全收益指数,4616.28
20160927,H21157,中证沪港深红利成长低波动全收益指数,4653.42
20160928,H21157,中证沪港深红利成长低波动全收益指数,4637.88
20160929,H21157,中证沪港深红利成长低波动全收益指数,4655.94
20160930,H21157,中证沪港深红利成长低波动全收益指数,4632.9
20161003,H21157,中证沪港深红利成长低波动全收益指数,4644.66
20161004,H21157,中证沪港深红利成长低波动全收益指数,4647.98
20161005,H21157,中证沪港深红利成长低波动全收益指数,4653.62
20161006,H21157,中证沪港深红利成长低波动全收益指数,4658.91
20161007,H21157,中证沪港深红利成长低波动全收益指数,4650.71
20161010,H21157,中证沪港深红利成长低波动全收益指数,4692.67
20161011,H21157,中证沪港深红利成长低波动全收益指数,4686.78
20161012,H21157,中证沪港深红利成长低波动全收益指数,4685.64
20161013,H21157,中证沪港深红利成长低波动全收益指数,4673.91
20161014,H21157,中证沪港深红利成长低波动全收益指数,4681.79
20161017,H21157,中证沪港深红利成长低波动全收益指数,4652.98
20161018,H21157,中证沪港深红利成长低波动全收益指数,4731.08
20161019,H21157,中证沪港深红利成长低波动全收益指数,4727.19
20161020,H21157,中证沪港深红利成长低波动全收益指数,4741.21
20161021,H21157,中证沪港深红利成长低波动全收益指数,4766.66
20161024,H21157,中证沪港深红利成长低波动全收益指数,4818.6
20161025,H21157,中证沪港深红利成长低波动全收益指数,4809.53
20161026,H21157,中证沪港深红利成长低波动全收益指数,4773.2
20161027,H21157,中证沪港深红利成长低波动全收益指数,4762.39
20161028,H21157,中证沪港深红利成长低波动全收益指数,4739.72
20161031,H21157,中证沪港深红利成长低波动全收益指数,4735.99
20161101,H21157,中证沪港深红利成长低波动全收益指数,4785.66
20161102,H21157,中证沪港深红利成长低波动全收益指数,4728.25
20161103,H21157,中证沪港深红利成长低波动全收益指数,4750.33
20161104,H21157,中证沪港深红利成长低波动全收益指数,4736.79
20161107,H21157,中证沪港深红利成长低波动全收益指数,4755.31
20161108,H21157,中证沪港深红利成长低波动全收益指数,4782.11
20161109,H21157,中证沪港深红利成长低波动全收益指数,4731.53
20161110,H21157,中证沪港深红利成长低波动全收益指数,4796.16
20161111,H21157,中证沪港深红利成长低波动全收益指数,4787.05
20161114,H21157,中证沪港深红利成长低波动全收益指数,4782.91
20161115,H21157,中证沪港深红利成长低波动全收益指数,4794.81
20161116,H21157,中证沪港深红利成长低波动全收益指数,4804.36
20161117,H21157,中证沪港深红利成长低波动全收益指数,4809.59
20161118,H21157,中证沪港深红利成长低波动全收益指数,4818.93
20161121,H21157,中证沪港深红利成长低波动全收益指数,4835.49
20161122,H21157,中证沪港深红利成长低波动全收益指数,4869.45
20161123,H21157,中证沪港深红利成长低波动全收益指数,4878.86
20161124,H21157,中证沪港深红利成长低波动全收益指数,4902.28
20161125,H21157,中证沪港深红利成长低波动全收益指数,4932.08
20161128,H21157,中证沪港深红利成长低波动全收益指数,4975.68
20161129,H21157,中证沪港深红利成长低波动全收益指数,4993.41
20161130,H21157,中证沪港深红利成长低波动全收益指数,4943.49
20161201,H21157,中证沪港深红利成长低波动全收益指数,4971.28
20161202,H21157,中证沪港深红利成长低波动全收益指数,4913.96
20161205,H21157,中证沪港深红利成长低波动全收益指数,4832.67
20161206,H21157,中证沪港深红利成长低波动全收益指数,4825.28
20161207,H21157,中证沪港深红利成长低波动全收益指数,4853.9
20161208,H21157,中证沪港深红利成长低波动全收益指数,4854.63
20161209,H21157,中证沪港深红利成长低波动全收益指数,4877.41
20161212,H21157,中证沪港深红利成长低波动全收益指数,4792.28
20161213,H21157,中证沪港深红利成长低波动全收益指数,4787.64
20161214,H21157,中证沪港深红利成长低波动全收益指数,4760.54
20161215,H21157,中证沪港深红利成长低波动全收益指数,4708.09
20161216,H21157,中证沪港深红利成长低波动全收益指数,4724.73
20161219,H21157,中证沪港深红利成长低波动全收益指数,4691.66
20161220,H21157,中证沪港深红利成长低波动全收益指数,4664.96
20161221,H21157,中证沪港深红利成长低波动全收益指数,4684.66
20161222,H21157,中证沪港深红利成长低波动全收益指数,4658.65
20161223,H21157,中证沪港深红利成长低波动全收益指数,4631.54
20161226,H21157,中证沪港深红利成长低波动全收益指数,4636.15
20161227,H21157,中证沪港深红利成长低波动全收益指数,4638.85
20161228,H21157,中证沪港深红利成长低波动全收益指数,4668.05
20161229,H21157,中证沪港深红利成长低波动全收益指数,4675.92
20161230,H21157,中证沪港深红利成长低波动全收益指数,4718.92
20170102,H21157,中证沪港深红利成长低波动全收益指数,4718.92
20170103,H21157,中证沪港深红利成长低波动全收益指数,4744.7
20170104,H21157,中证沪港深红利成长低波动全收益指数,4766.66
20170105,H21157,中证沪港深红利成长低波动全收益指数,4752.83
20170106,H21157,中证沪港深红利成长低波动全收益指数,4768.17
20170109,H21157,中证沪港深红利成长低波动全收益指数,4802.66
20170110,H21157,中证沪港深红利成长低波动全收益指数,4826.84
20170111,H21157,中证沪港深红利成长低波动全收益指数,4822.15
20170112,H21157,中证沪港深红利成长低波动全收益指数,4805.78
20170113,H21157,中证沪港深红利成长低波动全收益指数,4800.77
20170116,H21157,中证沪港深红利成长低波动全收益指数,4782.24
20170117,H21157,中证沪港深红利成长低波动全收益指数,4805.19
20170118,H21157,中证沪港深红利成长低波动全收益指数,4846.94
20170119,H21157,中证沪港深红利成长低波动全收益指数,4856.57
20170120,H21157,中证沪港深红利成长低波动全收益指数,4857.39
20170123,H21157,中证沪港深红利成长低波动全收益指数,4860.63
20170124,H21157,中证沪港深红利成长低波动全收益指数,4888.04
20170125,H21157,中证沪港深红利成长低波动全收益指数,4923.24
20170126,H21157,中证沪港深红利成长低波动全收益指数,4951.06
20170127,H21157,中证沪港深红利成长低波动全收益指数,4940.82
20170130,H21157,中证沪港深红利成长低波动全收益指数,4940.82
20170131,H21157,中证沪港深红利成长低波动全收益指数,4940.82
20170201,H21157,中证沪港深红利成长低波动全收益指数,4933.7
20170202,H21157,中证沪港深红利成长低波动全收益指数,4912.06
20170203,H21157,中证沪港深红利成长低波动全收益指数,4900.17
20170206,H21157,中证沪港深红利成长低波动全收益指数,4939.49
20170207,H21157,中证沪港深红利成长低波动全收益指数,4963.14
20170208,H21157,中证沪港深红利成长低波动全收益指数,5024.08
20170209,H21157,中证沪港深红利成长低波动全收益指数,5056.47
20170210,H21157,中证沪港深红利成长低波动全收益指数,5074.91
20170213,H21157,中证沪港深红利成长低波动全收益指数,5108.92
20170214,H21157,中证沪港深红利成长低波动全收益指数,5105.63
20170215,H21157,中证沪港深红利成长低波动全收益指数,5115.52
20170216,H21157,中证沪港深红利成长低波动全收益指数,5122.73
20170217,H21157,中证沪港深红利成长低波动全收益指数,5086.99
20170220,H21157,中证沪港深红利成长低波动全收益指数,5152.06
20170221,H21157,中证沪港深红利成长低波动全收益指数,5144.14
20170222,H21157,中证沪港深红利成长低波动全收益指数,5212.49
20170223,H21157,中证沪港深红利成长低波动全收益指数,5193.77
20170224,H21157,中证沪港深红利成长低波动全收益指数,5156.27
20170227,H21157,中证沪港深红利成长低波动全收益指数,5124.1
20170228,H21157,中证沪港深红利成长低波动全收益指数,5123.47
20170301,H21157,中证沪港深红利成长低波动全收益指数,5150.78
20170302,H21157,中证沪港深红利成长低波动全收益指数,5138.92
20170303,H21157,中证沪港深红利成长低波动全收益指数,5134.14
20170306,H21157,中证沪港深红利成长低波动全收益指数,5157.9
20170307,H21157,中证沪港深红利成长低波动全收益指数,5191.79
20170308,H21157,中证沪港深红利成长低波动全收益指数,5208.13
20170309,H21157,中证沪港深红利成长低波动全收益指数,5150.93
20170310,H21157,中证沪港深红利成长低波动全收益指数,5162.48
20170313,H21157,中证沪港深红利成长低波动全收益指数,5249.13
20170314,H21157,中证沪港深红利成长低波动全收益指数,5260.4
20170315,H21157,中证沪港深红利成长低波动全收益指数,5278.97
20170316,H21157,中证沪港深红利成长低波动全收益指数,5326.0
20170317,H21157,中证沪港深红利成长低波动全收益指数,5299.47
20170320,H21157,中证沪港深红利成长低波动全收益指数,5296.87
20170321,H21157,中证沪港深红利成长低波动全收益指数,5330.13
20170322,H21157,中证沪港深红利成长低波动全收益指数,5276.23
20170323,H21157,中证沪港深红利成长低波动全收益指数,5313.92
20170324,H21157,中证沪港深红利成长低波动全收益指数,5353.87
20170327,H21157,中证沪港深红利成长低波动全收益指数,5289.4
20170328,H21157,中证沪港深红利成长低波动全收益指数,5308.38
20170329,H21157,中证沪港深红利成长低波动全收益指数,5300.93
20170330,H21157,中证沪港深红利成长低波动全收益指数,5256.58
20170331,H21157,中证沪港深红利成长低波动全收益指数,5251.16
20170403,H21157,中证沪港深红利成长低波动全收益指数,5277.23
20170404,H21157,中证沪港深红利成长低波动全收益指数,5277.23
20170405,H21157,中证沪港深红利成长低波动全收益指数,5353.94
20170406,H21157,中证沪港深红利成长低波动全收益指数,5363.79
20170407,H21157,中证沪港深红利成长低波动全收益指数,5393.85
20170410,H21157,中证沪港深红利成长低波动全收益指数,5397.07
20170411,H21157,中证沪港深红利成长低波动全收益指数,5409.14
20170412,H21157,中证沪港深红利成长低波动全收益指数,5417.47
20170413,H21157,中证沪港深红利成长低波动全收益指数,5428.95
20170414,H21157,中证沪港深红利成长低波动全收益指数,5405.33
20170417,H21157,中证沪港深红利成长低波动全收益指数,5402.7
20170418,H21157,中证沪港深红利成长低波动全收益指数,5362.23
20170419,H21157,中证沪港深红利成长低波动全收益指数,5333.92
20170420,H21157,中证沪港深红利成长低波动全收益指数,5383.57
20170421,H21157,中证沪港深红利成长低波动全收益指数,5376.37
20170424,H21157,中证沪港深红利成长低波动全收益指数,5344.2
20170425,H21157,中证沪港深红利成长低波动全收益指数,5384.37
20170426,H21157,中证沪港深红利成长低波动全收益指数,5415.65
20170427,H21157,中证沪港深红利成长低波动全收益指数,5371.02
20170428,H21157,中证沪港深红利成长低波动全收益指数,5358.38
20170501,H21157,中证沪港深红利成长低波动全收益指数,5358.38
20170502,H21157,中证沪港深红利成长低波动全收益指数,5351.03
20170503,H21157,中证沪港深红利成长低波动全收益指数,5334.05
20170504,H21157,中证沪港深红利成长低波动全收益指数,5306.21
20170505,H21157,中证沪港深红利成长低波动全收益指数,5250.66
20170508,H21157,中证沪港深红利成长低波动全收益指数,5249.81
20170509,H21157,中证沪港深红利成长低波动全收益指数,5269.46
20170510,H21157,中证沪港深红利成长低波动全收益指数,5262.9
20170511,H21157,中证沪港深红利成长低波动全收益指数,5269.6
20170512,H21157,中证沪港深红利成长低波动全收益指数,5294.55
20170515,H21157,中证沪港深红利成长低波动全收益指数,5299.42
20170516,H21157,中证沪港深红利成长低波动全收益指数,5336.09
20170517,H21157,中证沪港深红利成长低波动全收益指数,5314.69
20170518,H21157,中证沪港深红利成长低波动全收益指数,5272.43
20170519,H21157,中证沪港深红利成长低波动全收益指数,5297.79
20170522,H21157,中证沪港深红利成长低波动全收益指数,5320.42
20170523,H21157,中证沪港深红利成长低波动全收益指数,5327.03
20170524,H21157,中证沪港深红利成长低波动全收益指数,5345.87
20170525,H21157,中证沪港深红利成长低波动全收益指数,5410.13
20170526,H21157,中证沪港深红利成长低波动全收益指数,5406.25
20170529,H21157,中证沪港深红利成长低波动全收益指数,5447.48
20170530,H21157,中证沪港深红利成长低波动全收益指数,5447.48
20170531,H21157,中证沪港深红利成长低波动全收益指数,5451.24
20170601,H21157,中证沪港深红利成长低波动全收益指数,5449.16
20170602,H21157,中证沪港深红利成长低波动全收益指数,5467.0
20170605,H21157,中证沪港深红利成长低波动全收益指数,5469.32
20170606,H21157,中证沪港深红利成长低波动全收益指数,5489.44
20170607,H21157,中证沪港深红利成长低波动全收益指数,5535.31
20170608,H21157,中证沪港深红利成长低波动全收益指数,5589.09
20170609,H21157,中证沪港深红利成长低波动全收益指数,5573.1
20170612,H21157,中证沪港深红利成长低波动全收益指数,5576.71
20170613,H21157,中证沪港深红利成长低波动全收益指数,5589.34
20170614,H21157,中证沪港深红利成长低波动全收益指数,5550.25
20170615,H21157,中证沪港深红利成长低波动全收益指数,5532.62
20170616,H21157,中证沪港深红利成长低波动全收益指数,5543.43
20170619,H21157,中证沪港深红利成长低波动全收益指数,5580.64
20170620,H21157,中证沪港深红利成长低波动全收益指数,5572.39
20170621,H21157,中证沪港深红利成长低波动全收益指数,5587.69
20170622,H21157,中证沪港深红利成长低波动全收益指数,5575.98
20170623,H21157,中证沪港深红利成长低波动全收益指数,5604.22
20170626,H21157,中证沪港深红利成长低波动全收益指数,5695.43
20170627,H21157,中证沪港深红利成长低波动全收益指数,5697.58
20170628,H21157,中证沪港深红利成长低波动全收益指数,5664.89
20170629,H21157,中证沪港深红利成长低波动全收益指数,5718.35
20170630,H21157,中证沪港深红利成长低波动全收益指数,5715.31
20170703,H21157,中证沪港深红利成长低波动全收益指数,5750.15
20170704,H21157,中证沪港深红利成长低波动全收益指数,5698.63
20170705,H21157,中证沪港深红利成长低波动全收益指数,5751.67
20170706,H21157,中证沪港深红利成长低波动全收益指数,5769.65
20170707,H21157,中证沪港深红利成长低波动全收益指数,5775.33
20170710,H21157,中证沪港深红利成长低波动全收益指数,5770.07
20170711,H21157,中证沪港深红利成长低波动全收益指数,5779.71
20170712,H21157,中证沪港深红利成长低波动全收益指数,5789.93
20170713,H21157,中证沪港深红利成长低波动全收益指数,5854.12
20170714,H21157,中证沪港深红利成长低波动全收益指数,5873.63
20170717,H21157,中证沪港深红利成长低波动全收益指数,5768.46
20170718,H21157,中证沪港深红利成长低波动全收益指数,5772.87
20170719,H21157,中证沪港深红利成长低波动全收益指数,5865.19
20170720,H21157,中证沪港深红利成长低波动全收益指数,5864.9
20170721,H21157,中证沪港深红利成长低波动全收益指数,5885.38
20170724,H21157,中证沪港深红利成长低波动全收益指数,5901.2
20170725,H21157,中证沪港深红利成长低波动全收益指数,5854.53
20170726,H21157,中证沪港深红利成长低波动全收益指数,5847.7
20170727,H21157,中证沪港深红利成长低波动全收益指数,5863.33
20170728,H21157,中证沪港深红利成长低波动全收益指数,5861.61
20170731,H21157,中证沪港深红利成长低波动全收益指数,5911.0
20170801,H21157,中证沪港深红利成长低波动全收益指数,5894.77
20170802,H21157,中证沪港深红利成长低波动全收益指数,5881.62
20170803,H21157,中证沪港深红利成长低波动全收益指数,5868.83
20170804,H21157,中证沪港深红利成长低波动全收益指数,5858.41
20170807,H21157,中证沪港深红利成长低波动全收益指数,5890.99
20170808,H21157,中证沪港深红利成长低波动全收益指数,5902.75
20170809,H21157,中证沪港深红利成长低波动全收益指数,5910.97
20170810,H21157,中证沪港深红利成长低波动全收益指数,5862.25
20170811,H21157,中证沪港深红利成长低波动全收益指数,5764.53
20170814,H21157,中证沪港深红利成长低波动全收益指数,5850.85
20170815,H21157,中证沪港深红利成长低波动全收益指数,5861.85
20170816,H21157,中证沪港深红利成长低波动全收益指数,5899.92
20170817,H21157,中证沪港深红利成长低波动全收益指数,5917.73
20170818,H21157,中证沪港深红利成长低波动全收益指数,5910.7
20170821,H21157,中证沪港深红利成长低波动全收益指数,5913.99
20170822,H21157,中证沪港深红利成长低波动全收益指数,5911.5
20170823,H21157,中证沪港深红利成长低波动全收益指数,5896.92
20170824,H21157,中证沪港深红利成长低波动全收益指数,5892.16
20170825,H21157,中证沪港深红利成长低波动全收益指数,5949.3
20170828,H21157,中证沪港深红利成长低波动全收益指数,5969.09
20170829,H21157,中证沪港深红利成长低波动全收益指数,5944.23
20170830,H21157,中证沪港深红利成长低波动全收益指数,5974.63
20170831,H21157,中证沪港深红利成长低波动全收益指数,5973.12
20170901,H21157,中证沪港深红利成长低波动全收益指数,5995.52
20170904,H21157,中证沪港深红利成长低波动全收益指数,5972.97
20170905,H21157,中证沪港深红利成长低波动全收益指数,5996.13
20170906,H21157,中证沪港深红利成长低波动全收益指数,5965.25
20170907,H21157,中证沪港深红利成长低波动全收益指数,5951.22
20170908,H21157,中证沪港深红利成长低波动全收益指数,5979.8
20170911,H21157,中证沪港深红利成长低波动全收益指数,6025.78
20170912,H21157,中证沪港深红利成长低波动全收益指数,6040.73
20170913,H21157,中证沪港深红利成长低波动全收益指数,6073.04
20170914,H21157,中证沪港深红利成长低波动全收益指数,6085.68
20170915,H21157,中证沪港深红利成长低波动全收益指数,6081.25
20170918,H21157,中证沪港深红利成长低波动全收益指数,6138.84
20170919,H21157,中证沪港深红利成长低波动全收益指数,6119.87
20170920,H21157,中证沪港深红利成长低波动全收益指数,6149.41
20170921,H21157,中证沪港深红利成长低波动全收益指数,6138.02
20170922,H21157,中证沪港深红利成长低波动全收益指数,6102.86
20170925,H21157,中证沪港深红利成长低波动全收益指数,6002.98
20170926,H21157,中证沪港深红利成长低波动全收益指数,6014.27
20170927,H21157,中证沪港深红利成长低波动全收益指数,6066.49
20170928,H21157,中证沪港深红利成长低波动全收益指数,6060.63
20170929,H21157,中证沪港深红利成长低波动全收益指数,6091.69
20171002,H21157,中证沪港深红利成长低波动全收益指数,6091.69
20171003,H21157,中证沪港深红利成长低波动全收益指数,6163.51
20171004,H21157,中证沪港深红利成长低波动全收益指数,6182.62
20171005,H21157,中证沪港深红利成长低波动全收益指数,6182.62
20171006,H21157,中证沪港深红利成长低波动全收益指数,6205.36
20171009,H21157,中证沪港深红利成长低波动全收益指数,6252.23
20171010,H21157,中证沪港深红利成长低波动全收益指数,6264.58
20171011,H21157,中证沪港深红利成长低波动全收益指数,6247.36
20171012,H21157,中证沪港深红利成长低波动全收益指数,6236.96
20171013,H21157,中证沪港深红利成长低波动全收益指数,6271.44
20171016,H21157,中证沪港深红利成长低波动全收益指数,6260.18
20171017,H21157,中证沪港深红利成长低波动全收益指数,6282.19
20171018,H21157,中证沪港深红利成长低波动全收益指数,6276.91
20171019,H21157,中证沪港深红利成长低波动全收益指数,6217.22
20171020,H21157,中证沪港深红利成长低波动全收益指数,6286.53
20171023,H21157,中证沪港深红利成长低波动全收益指数,6331.06
20171024,H21157,中证沪港深红利成长低波动全收益指数,6269.35
20171025,H21157,中证沪港深红利成长低波动全收益指数,6321.26
20171026,H21157,中证沪港深红利成长低波动全收益指数,6300.18
20171027,H21157,中证沪港深红利成长低波动全收益指数,6287.55
20171030,H21157,中证沪港深红利成长低波动全收益指数,6240.85
20171031,H21157,中证沪港深红利成长低波动全收益指数,6273.85
20171101,H21157,中证沪港深红利成长低波动全收益指数,6286.37
20171102,H21157,中证沪港深红利成长低波动全收益指数,6270.63
20171103,H21157,中证沪港深红利成长低波动全收益指数,6208.78
20171106,H21157,中证沪港深红利成长低波动全收益指数,6265.03
20171107,H21157,中证沪港深红利成长低波动全收益指数,6285.3
20171108,H21157,中证沪港深红利成长低波动全收益指数,6290.85
20171109,H21157,中证沪港深红利成长低波动全收益指数,6332.53
20171110,H21157,中证沪港深红利成长低波动全收益指数,6339.01
20171113,H21157,中证沪港深红利成长低波动全收益指数,6332.23
20171114,H21157,中证沪港深红利成长低波动全收益指数,6305.79
20171115,H21157,中证沪港深红利成长低波动全收益指数,6246.83
20171116,H21157,中证沪港深红利成长低波动全收益指数,6277.96
20171117,H21157,中证沪港深红利成长低波动全收益指数,6194.42
20171120,H21157,中证沪港深红利成长低波动全收益指数,6201.16
20171121,H21157,中证沪港深红利成长低波动全收益指数,6243.22
20171122,H21157,中证沪港深红利成长低波动全收益指数,6247.8
20171123,H21157,中证沪港深红利成长低波动全收益指数,6119.66
20171124,H21157,中证沪港深红利成长低波动全收益指数,6146.14
20171127,H21157,中证沪港深红利成长低波动全收益指数,6086.15
20171128,H21157,中证沪港深红利成长低波动全收益指数,6109.67
20171129,H21157,中证沪港深红利成长低波动全收益指数,6154.13
20171130,H21157,中证沪港深红利成长低波动全收益指数,6107.53
20171201,H21157,中证沪港深红利成长低波动全收益指数,6119.97
20171204,H21157,中证沪港深红利成长低波动全收益指数,6120.01
20171205,H21157,中证沪港深红利成长低波动全收益指数,6052.16
20171206,H21157,中证沪港深红利成长低波动全收益指数,6009.88
20171207,H21157,中证沪港深红利成长低波动全收益指数,5984.43
20171208,H21157,中证沪港深红利成长低波动全收益指数,6057.12
20171211,H21157,中证沪港深红利成长低波动全收益指数,6111.51
20171212,H21157,中证沪港深红利成长低波动全收益指数,6076.9
20171213,H21157,中证沪港深红利成长低波动全收益指数,6133.33
20171214,H21157,中证沪港深红利成长低波动全收益指数,6136.38
20171215,H21157,中证沪港深红利成长低波动全收益指数,6070.5
20171218,H21157,中证沪港深红利成长低波动全收益指数,6076.18
20171219,H21157,中证沪港深红利成长低波动全收益指数,6118.28
20171220,H21157,中证沪港深红利成长低波动全收益指数,6100.41
20171221,H21157,中证沪港深红利成长低波动全收益指数,6142.99
20171222,H21157,中证沪港深红利成长低波动全收益指数,6162.27
20171225,H21157,中证沪港深红利成长低波动全收益指数,6140.95
20171226,H21157,中证沪港深红利成长低波动全收益指数,6153.6
20171227,H21157,中证沪港深红利成长低波动全收益指数,6125.65
20171228,H21157,中证沪港深红利成长低波动全收益指数,6137.92
20171229,H21157,中证沪港深红利成长低波动全收益指数,6162.18
20180101,H21157,中证沪港深红利成长低波动全收益指数,6162.18
20180102,H21157,中证沪港深红利成长低波动全收益指数,6248.66
20180103,H21157,中证沪港深红利成长低波动全收益指数,6283.97
20180104,H21157,中证沪港深红利成长低波动全收益指数,6316.21
20180105,H21157,中证沪港深红利成长低波动全收益指数,6324.91
20180108,H21157,中证沪港深红利成长低波动全收益指数,6373.19
20180109,H21157,中证沪港深红利成长低波动全收益指数,6387.58
20180110,H21157,中证沪港深红利成长低波动全收益指数,6400.95
20180111,H21157,中证沪港深红利成长低波动全收益指数,6372.29
20180112,H21157,中证沪港深红利成长低波动全收益指数,6390.6
20180115,H21157,中证沪港深红利成长低波动全收益指数,6330.68
20180116,H21157,中证沪港深红利成长低波动全收益指数,6458.8
20180117,H21157,中证沪港深红利成长低波动全收益指数,6481.95
20180118,H21157,中证沪港深红利成长低波动全收益指数,6521.02
20180119,H21157,中证沪港深红利成长低波动全收益指数,6514.03
20180122,H21157,中证沪港深红利成长低波动全收益指数,6603.25
20180123,H21157,中证沪港深红利成长低波动全收益指数,6656.9
20180124,H21157,中证沪港深红利成长低波动全收益指数,6669.37
20180125,H21157,中证沪港深红利成长低波动全收益指数,6594.79
20180126,H21157,中证沪港深红利成长低波动全收益指数,6662.19
20180129,H21157,中证沪港深红利成长低波动全收益指数,6622.61
20180130,H21157,中证沪港深红利成长低波动全收益指数,6552.14
20180131,H21157,中证沪港深红利成长低波动全收益指数,6544.51
20180201,H21157,中证沪港深红利成长低波动全收益指数,6483.83
20180202,H21157,中证沪港深红利成长低波动全收益指数,6475.34
20180205,H21157,中证沪港深红利成长低波动全收益指数,6470.48
20180206,H21157,中证沪港深红利成长低波动全收益指数,6172.6
20180207,H21157,中证沪港深红利成长低波动全收益指数,6084.57
20180208,H21157,中证沪港深红利成长低波动全收益指数,6115.06
20180209,H21157,中证沪港深红利成长低波动全收益指数,5863.77
20180212,H21157,中证沪港深红利成长低波动全收益指数,5930.41
20180213,H21157,中证沪港深红利成长低波动全收益指数,5998.5
20180214,H21157,中证沪港深红利成长低波动全收益指数,6070.05
20180215,H21157,中证沪港深红利成长低波动全收益指数,6107.54
20180216,H21157,中证沪港深红利成长低波动全收益指数,6107.54
20180219,H21157,中证沪港深红利成长低波动全收益指数,6107.54
20180220,H21157,中证沪港深红利成长低波动全收益指数,6105.15
20180221,H21157,中证沪港深红利成长低波动全收益指数,6168.54
20180222,H21157,中证沪港深红利成长低波动全收益指数,6189.11
20180223,H21157,中证沪港深红利成长低波动全收益指数,6233.84
20180226,H21157,中证沪港深红利成长低波动全收益指数,6275.4
20180227,H21157,中证沪港深红利成长低波动全收益指数,6215.34
20180228,H21157,中证沪港深红利成长低波动全收益指数,6187.27
20180301,H21157,中证沪港深红利成长低波动全收益指数,6215.06
