SECURITY_CODE,SECUCODE,SECURITY_NAME_ABBR,ORG_CODE,TRADE_MARKET,BOARD_CODE,BOARD_NAME,ORIG_BOARD_CODE,TOTAL_MARKET_CAP,NOTLIMITED_MARKETCAP_A,CLOSE_PRICE,CHANGE_RATE,TOTAL_SHARES,FREE_SHARES_A,PE_TTM,PE_LAR,PB_MRQ,PCF_OCF_LAR,PCF_OCF_TTM,PS_TTM,PEG_CAR,TRADE_DATE
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3286000000.0,821500000.0,26.5,0.875523410735,124000000,31000000,42.51237217,49.98681275,5.5215663,278.11132658,46.61055172,4.44939887,6.41423246,2018-01-02
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3281040000.0,820260000.0,26.46,-0.150943396226,124000000,31000000,42.44820255,49.91136096,5.51323186,277.6915359,46.54019617,4.4426828,6.4045506,2018-01-03
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3231440000.0,807860000.0,26.06,-1.51171579743,124000000,31000000,41.80650637,49.15684303,5.42988747,273.49362908,45.83664067,4.37552206,6.30773199,2018-01-04
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3250040000.0,812510000.0,26.21,0.575594781274,124000000,31000000,42.04714244,49.43978726,5.46114161,275.06784414,46.10047399,4.40070734,6.34403897,2018-01-05
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3186800000.0,796700000.0,25.7,-1.945822205265,124000000,31000000,41.2289798,48.4777769,5.35487751,269.71551295,45.20344073,4.3150774,6.22059525,2018-01-08
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3138440000.0,784610000.0,25.31,-1.517509727626,124000000,31000000,40.60332602,47.74212192,5.27361672,265.6225538,44.51747412,4.24959568,6.12619711,2018-01-09
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3224000000.0,806000000.0,26.0,2.726195179771,124000000,31000000,41.71025194,49.04366534,5.41738581,272.86394306,45.73110735,4.36544795,6.2932092,2018-01-10
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3546400000.0,886600000.0,28.6,10.0,124000000,31000000,45.88127713,53.94803188,5.95912439,300.15033737,50.30421809,4.80199274,6.92253012,2018-01-11
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3562520000.0,890630000.0,28.73,0.454545454545,124000000,31000000,46.08982839,54.1932502,5.98621132,301.51465708,50.53287362,4.82381998,6.95399617,2018-01-12
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3330640000.0,832660000.0,26.86,-6.508875739645,124000000,31000000,43.08989873,50.66587889,5.59657626,281.88944272,47.24375167,4.50984354,6.5013692,2018-01-15
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3441000000.0,860250000.0,27.75,3.31347728965,124000000,31000000,44.51767274,52.34468128,5.78201754,291.22978538,48.80916265,4.65927618,6.71679059,2018-01-16
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3458360000.0,864590000.0,27.89,0.504504504505,124000000,31000000,44.74226641,52.60876255,5.81118808,292.69905277,49.05540708,4.68278243,6.7506771,2018-01-17
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3400080000.0,850020000.0,27.42,-1.685191825027,124000000,31000000,43.98827339,51.72220399,5.71325842,287.76651226,48.22872937,4.60386857,6.63691524,2018-01-18
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3455880000.0,863970000.0,27.87,1.64113785558,124000000,31000000,44.7101816,52.57103666,5.80702086,292.48915743,49.0202293,4.6794244,6.74583617,2018-01-19
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3665440000.0,916360000.0,29.56,6.063867958378,124000000,31000000,47.42134797,55.75887491,6.15915094,310.22531373,51.99275128,4.96317851,7.15489477,2018-01-22
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3604680000.0,901170000.0,29.07,-1.657645466847,124000000,31000000,46.63527015,54.83459044,6.05705405,305.08287788,51.13089579,4.88090661,7.03629198,2018-01-23
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3609640000.0,902410000.0,29.11,0.137598899209,124000000,31000000,46.69943977,54.91004224,6.06538849,305.50266856,51.20125134,4.88762268,7.04597384,2018-01-24
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3507960000.0,876990000.0,28.29,-2.816901408451,124000000,31000000,45.38396259,53.36328048,5.89453248,296.89695959,49.75896257,4.74994317,6.84749571,2018-01-25
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3428600000.0,857150000.0,27.65,-2.2622834924,124000000,31000000,44.3572487,52.1560518,5.76118144,290.18030868,48.63327378,4.64248599,6.69258594,2018-01-26
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3242600000.0,810650000.0,26.15,-5.424954792043,124000000,31000000,41.95088801,49.32660957,5.44863996,274.43815812,45.99494066,4.39063323,6.32951618,2018-01-29
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3252520000.0,813130000.0,26.23,0.305927342256,124000000,31000000,42.07922724,49.47751315,5.46530883,275.27773948,46.13565176,4.40406537,6.3488799,2018-01-30
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3577400000.0,894350000.0,28.85,9.988562714449,124000000,31000000,46.28233725,54.41960558,6.01121463,302.77402913,50.74394027,4.84396821,6.98304175,2018-01-31
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3507960000.0,876990000.0,28.29,-1.941074523397,124000000,31000000,45.38396259,53.36328048,5.89453248,296.89695959,49.75896257,4.74994317,6.84749571,2018-02-01
002847,002847.SZ,盐津铺子,10436326,069001002001,016169,休闲食品,1281,3791920000.0,947980000.0,30.58,8.094733121244,124000000,31000000,49.05767324,57.68289562,6.37167915,320.92997611,53.7868178,5.1344384,7.40178221,2018-02-02
