SECURITY_CODE,SECUCODE,SECURITY_NAME_ABBR,ORG_CODE,TRADE_MARKET,BOARD_CODE,BOARD_NAME,ORIG_BOARD_CODE,TOTAL_MARKET_CAP,NOTLIMITED_MARKETCAP_A,CLOSE_PRICE,CHANGE_RATE,TOTAL_SHARES,FREE_SHARES_A,PE_TTM,PE_LAR,PB_MRQ,PCF_OCF_LAR,PCF_OCF_TTM,PS_TTM,PEG_CAR,TRADE_DATE
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15491129552.25,13386483440.25,13.25,-0.823353293413,1169141853,1010300637,23.0465016,27.75665559,3.63091622,22.52790354,18.58461474,3.54147816,0.86796831,2024-10-11
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15724957922.85,13588543567.65,13.45,1.509433962264,1169141853,1010300637,23.39437332,28.17562398,3.6857225,22.86794737,18.86513723,3.59493444,0.88106972,2024-10-14
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15339141111.36,13255144357.44,13.12,-2.453531598513,1169141853,1010300637,22.82038498,27.48432614,3.59529214,22.30687505,18.40227512,3.50673158,0.8594524,2024-10-15
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15444363878.13,13346071414.77,13.21,0.685975609756,1169141853,1010300637,22.97692726,27.67286191,3.61995496,22.45989477,18.52851024,3.53078691,0.86534803,2024-10-16
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15152078414.88,13093496255.52,12.96,-1.892505677517,1169141853,1010300637,22.54208761,27.14915143,3.55144711,22.03483999,18.17785714,3.46396657,0.84897127,2024-10-17
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15362523948.42,13275350370.18,13.14,1.388888888889,1169141853,1010300637,22.85517216,27.52622298,3.60077276,22.34087943,18.43032737,3.51207721,0.86076254,2024-10-18
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15268992600.18,13194526319.22,13.06,-0.608828006088,1169141853,1010300637,22.71602347,27.35863562,3.57885025,22.2048619,18.31811838,3.4906947,0.85552198,2024-10-21
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15444363878.13,13346071414.77,13.21,1.14854517611,1169141853,1010300637,22.97692726,27.67286191,3.61995496,22.45989477,18.52851024,3.53078691,0.86534803,2024-10-22
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15783415015.5,13639058599.5,13.5,2.19530658592,1169141853,1010300637,23.48134126,28.28036607,3.69942407,22.95295832,18.93526785,3.60829851,0.88434508,2024-10-23
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15841872108.15,13689573631.35,13.55,0.37037037037,1169141853,1010300637,23.56830919,28.38510817,3.71312564,23.03796928,19.00539847,3.62166257,0.88762043,2024-10-24
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15736649341.38,13598646574.02,13.46,-0.664206642066,1169141853,1010300637,23.41176691,28.19657239,3.68846282,22.88494956,18.87916335,3.59760725,0.88172479,2024-10-25
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15666500830.2,13538028535.8,13.4,-0.445765230312,1169141853,1010300637,23.30740539,28.07088188,3.67202093,22.78293641,18.79500661,3.58157037,0.87779437,2024-10-28
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16496591545.83,14255341988.07,14.11,5.298507462687,1169141853,1010300637,25.40235059,29.55821965,3.86658323,23.99009199,17.44886703,3.60014652,0.92430437,2024-10-29
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16169231826.99,13972457809.71,13.83,-1.98440822112,1169141853,1010300637,24.89826426,28.97166391,3.78985444,23.51403064,17.10261028,3.52870492,0.9059624,2024-10-30
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15546232384.9,13436998472.1,13.3,-3.832248734635,1168889653,1010300637,23.93893577,27.8553876,3.6438316,22.60803658,16.44364782,3.39274415,0.87105573,2024-10-31
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15218943282.06,13154114293.74,13.02,-2.105263157895,1168889653,1010300637,23.43495817,27.26895839,3.56711935,22.13207791,16.09746576,3.32131796,0.85271771,2024-11-01
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15265698868.18,13194526319.22,13.06,0.307219662058,1168889653,1010300637,23.50695497,27.35273399,3.57807824,22.20007201,16.14692034,3.3315217,0.85533743,2024-11-04
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15289076661.24,13214732331.96,13.08,0.153139356815,1168889653,1010300637,23.54295337,27.39462179,3.58355769,22.23406906,16.17164763,3.33662357,0.85664729,2024-11-05
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15031920937.58,12992466191.82,12.86,-1.681957186544,1168889653,1010300637,23.14697098,26.93385598,3.52328378,21.86010153,15.89964745,3.28050299,0.84223885,2024-11-06
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15242321075.12,13174320306.48,13.04,1.399688958009,1168889653,1010300637,23.47095657,27.31084619,3.5725988,22.16607496,16.12219305,3.32641983,0.85402757,2024-11-07
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15055298730.64,13012672204.56,12.88,-1.226993865031,1168889653,1010300637,23.18296938,26.97574378,3.52876323,21.89409858,15.92437474,3.28560486,0.8435487,2024-11-08
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,14891654179.22,12871230115.38,12.74,-1.086956521739,1168889653,1010300637,22.93098058,26.68252917,3.49040711,21.65611925,15.75128371,3.24989176,0.8343797,2024-11-11
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15078676523.7,13032878217.3,12.9,1.255886970173,1168889653,1010300637,23.21896778,27.01763158,3.53424268,21.92809563,15.94910203,3.29070673,0.84485856,2024-11-12
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,14926720868.81,12901539134.49,12.77,-1.007751937984,1168889653,1010300637,22.98497818,26.74536087,3.49862628,21.70711482,15.78837464,3.25754457,0.83634448,2024-11-13
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,14856587489.63,12840921096.27,12.71,-0.469851213782,1168889653,1010300637,22.87698298,26.61969747,3.48218794,21.60512368,15.71419277,3.24223896,0.83241491,2024-11-14
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,14915031972.28,12891436128.12,12.76,0.393391030685,1168889653,1010300637,22.96697898,26.72441697,3.49588655,21.6901163,15.776011,3.25499364,0.83568956,2024-11-15
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15078676523.7,13032878217.3,12.9,1.097178683386,1168889653,1010300637,23.21896778,27.01763158,3.53424268,21.92809563,15.94910203,3.29070673,0.84485856,2024-11-18
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15476099005.72,13376380433.88,13.24,2.635658914729,1168889653,1010300637,23.83094057,27.7297242,3.62739326,22.50604544,16.36946595,3.37743854,0.86712615,2024-11-19
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15487787902.25,13386483440.25,13.25,0.075528700906,1168889653,1010300637,23.84893977,27.7506681,3.63013298,22.52304396,16.3818296,3.37998947,0.86778108,2024-11-20
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15546232384.9,13436998472.1,13.3,0.377358490566,1168889653,1010300637,23.93893577,27.8553876,3.6438316,22.60803658,16.44364782,3.39274415,0.87105573,2024-11-21
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15195565489.0,13133908281.0,13.0,-2.255639097744,1168889653,1010300637,23.39895977,27.22707059,3.56163991,22.09808087,16.07273847,3.31621609,0.85140785,2024-11-22
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15289076661.24,13214732331.96,13.08,0.615384615385,1168889653,1010300637,23.54295337,27.39462179,3.58355769,22.23406906,16.17164763,3.33662357,0.85664729,2024-11-25
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15499476798.78,13396586446.62,13.26,1.376146788991,1168889653,1010300637,23.86693897,27.771612,3.6328727,22.54004248,16.39419324,3.38254041,0.86843601,2024-11-26
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15780010315.5,13639058599.5,13.5,1.809954751131,1168889653,1010300637,24.29891977,28.27426561,3.69862606,22.94800705,16.69092072,3.44376286,0.88415431,2024-11-27
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15663121350.2,13538028535.8,13.4,-0.740740740741,1168889653,1010300637,24.11892777,28.0648266,3.67122883,22.77802182,16.56728427,3.4182535,0.87760502,2024-11-28
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,16072232728.75,13891633758.75,13.75,2.611940298507,1168889653,1010300637,24.74889976,28.79786312,3.76711913,23.37297015,17.00001185,3.50753625,0.90052754,2024-11-29
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15300765557.77,13224835338.33,13.09,-4.8,1168889653,1010300637,23.56095257,27.41556569,3.58629741,22.25106758,16.18401128,3.33917451,0.85730222,2024-12-02
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,15160498799.41,13103599261.89,12.97,-0.916730328495,1168889653,1010300637,23.34496218,27.16423888,3.55342074,22.04708529,16.03564754,3.30856328,0.84944307,2024-12-03
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,14459165007.61,12497418879.69,12.37,-4.626060138782,1168889653,1010300637,22.26501019,25.90760486,3.38903736,21.02717387,15.29382884,3.15550715,0.81014732,2024-12-04
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,14692942938.21,12699479007.09,12.57,1.616814874697,1168889653,1010300637,22.62499418,26.32648287,3.44383182,21.36714434,15.54110174,3.20652586,0.8232459,2024-12-05
002003,002003.SZ,伟星股份,10007233,069001002001,016112,纺织制造,1224,14774765213.92,12770200051.68,12.64,0.556881463803,1168889653,1010300637,22.75098858,26.47309017,3.46300988,21.48613401,15.62764726,3.22438241,0.82783041,2024-12-06
