trade_date,adj_close,close
2021-03-11,39.710750579833984,44.0
2021-03-12,39.07899475097656,43.29999923706055
2021-03-15,39.710750579833984,44.0
2021-03-16,39.98151397705078,44.29999923706055
2021-03-17,40.0717658996582,44.400001525878906
2021-03-18,40.38764572143555,44.75
2021-03-19,39.710750579833984,44.0
2021-03-22,39.39487838745117,43.650001525878906
2021-03-23,37.995975494384766,42.099998474121094
2021-03-24,35.19817352294922,39.0
2021-03-25,36.95807647705078,40.95000076293945
2021-03-26,36.10069274902344,40.0
2021-03-29,35.01766586303711,38.79999923706055
2021-03-30,35.694557189941406,39.54999923706055
2021-03-31,34.97254180908203,38.75
2021-04-01,36.23606872558594,40.150001525878906
2021-04-07,35.829933166503906,39.70000076293945
2021-04-08,34.92741394042969,38.70000076293945
2021-04-09,34.52128219604492,38.25
2021-04-12,34.02490234375,37.70000076293945
2021-04-13,34.4310302734375,38.150001525878906
2021-04-14,34.837158203125,38.599998474121094
2021-04-15,35.28842544555664,39.099998474121094
2021-04-16,36.055564880371094,39.95000076293945
2021-04-19,36.59707260131836,40.54999923706055
2021-04-20,37.95084381103515,42.04999923706055
2021-04-21,37.09345626831055,41.099998474121094
2021-04-22,37.77034378051758,41.849998474121094
2021-04-23,37.31908416748047,41.349998474121094
2021-04-26,37.544715881347656,41.599998474121094
2021-04-27,38.49236297607422,42.650001525878906
2021-04-28,38.08622741699219,42.20000076293945
2021-04-29,37.58984375,41.650001525878906
2021-04-30,37.13858795166016,41.150001525878906
2021-05-03,36.73244857788086,40.70000076293945
2021-05-04,37.0483283996582,41.04999923706055
2021-05-05,36.50682067871094,40.45000076293945
2021-05-06,36.326316833496094,40.25
2021-05-07,35.423797607421875,39.25
2021-05-10,35.19817352294922,39.0
2021-05-11,34.74691390991211,38.5
2021-05-12,34.65666198730469,38.400001525878906
2021-05-13,33.754146575927734,37.400001525878906
2021-05-14,34.34077835083008,38.04999923706055
2021-05-17,34.20539855957031,37.900001525878906
2021-05-18,33.754146575927734,37.400001525878906
2021-05-20,35.10791778564453,38.900001525878906
2021-05-21,37.36421203613281,41.400001525878906
2021-05-24,37.95084381103515,42.04999923706055
2021-05-25,39.710750579833984,44.0
2021-05-26,39.03387069702149,43.25
2021-05-27,40.92915725708008,45.349998474121094
2021-05-28,40.34252166748047,44.70000076293945
2021-05-31,41.42554473876953,45.900001525878906
2021-06-01,41.06452941894531,45.5
2021-06-02,40.116886138916016,44.45000076293945
2021-06-03,39.75587844848633,44.04999923706055
2021-06-04,39.03387069702149,43.25
2021-06-07,39.07899475097656,43.29999923706055
2021-06-08,39.124122619628906,43.349998474121094
2021-06-09,39.44000625610352,43.70000076293945
2021-06-10,38.98874282836914,43.20000076293945
2021-06-11,38.853363037109375,43.04999923706055
2021-06-15,37.7252197265625,41.79999923706055
2021-06-16,37.27396011352539,41.29999923706055
2021-06-17,37.09345626831055,41.099998474121094
2021-06-18,37.95084381103515,42.04999923706055
2021-06-21,36.95807647705078,40.95000076293945
2021-06-22,36.50682067871094,40.45000076293945
2021-06-23,36.190940856933594,40.099998474121094
2021-06-24,36.190940856933594,40.099998474121094
2021-06-25,37.0483283996582,41.04999923706055
2021-06-28,36.461692810058594,40.400001525878906
2021-06-29,35.64924621582031,39.29999923706055
2021-06-30,35.33176040649414,38.95000076293945
2021-07-02,35.28640365600586,38.900001525878906
2021-07-05,35.785316467285156,39.45000076293945
2021-07-06,35.33176040649414,38.95000076293945
2021-07-07,35.33176040649414,38.95000076293945
2021-07-08,34.74214172363281,38.29999923706055
2021-07-09,35.42246627807617,39.04999923706055
2021-07-12,38.415916442871094,42.349998474121094
2021-07-13,39.41373443603515,43.45000076293945
2021-07-14,40.41154861450195,44.54999923706055
2021-07-15,40.72903823852539,44.900001525878906
2021-07-16,40.27548599243164,44.400001525878906
2021-07-19,40.04871368408203,44.150001525878906
2021-07-20,40.8651008605957,45.04999923706055
2021-07-21,40.13941955566406,44.25
2021-07-22,39.41373443603515,43.45000076293945
2021-07-23,38.27985382080078,42.20000076293945
2021-07-26,38.053077697753906,41.95000076293945
2021-07-27,37.962364196777344,41.849998474121094
2021-07-28,37.00990676879883,40.79999923706055
2021-07-29,37.14596939086914,40.95000076293945
2021-07-30,36.28422164916992,40.0
2021-08-02,36.64706039428711,40.400001525878906
2021-08-03,36.91919708251953,40.70000076293945
2021-08-04,37.64487838745117,41.5
2021-08-05,38.09843063354492,42.0
2021-08-06,37.554168701171875,41.400001525878906
2021-08-09,37.87165832519531,41.75
2021-08-10,38.053077697753906,41.95000076293945
2021-08-11,37.73558807373047,41.599998474121094
2021-08-12,36.82848358154297,40.599998474121094
2021-08-13,36.60170364379883,40.349998474121094
2021-08-16,36.01209259033203,39.70000076293945
2021-08-17,35.785316467285156,39.45000076293945
2021-08-18,36.32957458496094,40.04999923706055
2021-08-19,35.42246627807617,39.04999923706055
2021-08-20,35.513179779052734,39.150001525878906
2021-08-23,36.01209259033203,39.70000076293945
2021-08-24,36.737770080566406,40.5
2021-08-25,35.64924621582031,39.29999923706055
2021-08-26,36.238868713378906,39.95000076293945
2021-08-27,36.01209259033203,39.70000076293945
2021-08-30,36.19350814819336,39.900001525878906
2021-08-31,37.327396392822266,41.150001525878906
2021-09-01,37.10061264038086,40.900001525878906
2021-09-02,36.5109977722168,40.25
2021-09-03,36.91919708251953,40.70000076293945
2021-09-06,36.737770080566406,40.5
2021-09-07,36.737770080566406,40.5
2021-09-08,35.69459915161133,39.349998474121094
2021-09-09,35.64924621582031,39.29999923706055
2021-09-10,35.33176040649414,38.95000076293945
2021-09-13,34.56071472167969,38.099998474121094
2021-09-14,34.51536560058594,38.04999923706055
2021-09-15,34.33393859863281,37.849998474121094
2021-09-16,34.606075286865234,38.150001525878906
2021-09-17,35.15033721923828,38.75
2021-09-20,34.19788360595703,37.70000076293945
2021-09-21,33.971099853515625,37.45000076293945
2021-09-23,33.517547607421875,36.95000076293945
2021-09-24,33.3814811706543,36.79999923706055
2021-09-27,34.83285140991211,38.400001525878906
2021-09-28,35.01426696777344,38.599998474121094
2021-09-29,35.104984283447266,38.70000076293945
2021-09-30,35.96673583984375,39.650001525878906
2021-10-04,35.24104690551758,38.849998474121094
2021-10-05,35.9213752746582,39.599998474121094
2021-10-06,35.55854034423828,39.20000076293945
2021-10-07,35.42246627807617,39.04999923706055
2021-10-08,34.87820816040039,38.45000076293945
2021-10-11,34.56071472167969,38.099998474121094
2021-10-12,34.24323272705078,37.75
2021-10-15,34.923561096191406,38.5
2021-10-18,33.88038635253906,37.349998474121094
2021-10-19,34.152523040771484,37.650001525878906
2021-10-20,34.379295349121094,37.900001525878906
2021-10-21,34.33393859863281,37.849998474121094
2021-10-22,34.96891784667969,38.54999923706055
2021-10-25,34.96891784667969,38.54999923706055
2021-10-26,35.9213752746582,39.599998474121094
2021-10-27,35.96673583984375,39.650001525878906
2021-10-28,35.64924621582031,39.29999923706055
2021-10-29,35.785316467285156,39.45000076293945
2021-11-01,36.10279846191406,39.79999923706055
2021-11-02,36.5109977722168,40.25
2021-11-03,35.96673583984375,39.650001525878906
2021-11-04,35.9213752746582,39.599998474121094
2021-11-05,36.82848358154297,40.599998474121094
2021-11-08,37.05525588989258,40.849998474121094
2021-11-09,36.64706039428711,40.400001525878906
2021-11-10,36.60170364379883,40.349998474121094
2021-11-11,37.00990676879883,40.79999923706055
2021-11-12,40.13941955566406,44.25
2021-11-15,40.81974411010742,45.0
2021-11-16,43.85854721069336,48.349998474121094
2021-11-17,43.76784133911133,48.25
2021-11-18,43.90391159057617,48.400001525878906
2021-11-19,44.35746383666992,48.900001525878906
2021-11-22,41.54542922973633,45.79999923706055
2021-11-23,41.95362854003906,46.25
2021-11-24,42.543251037597656,46.900001525878906
2021-11-25,42.18040466308594,46.5
2021-11-26,41.90827178955078,46.20000076293945
2021-11-29,42.08969497680664,46.400001525878906
2021-11-30,40.54761505126953,44.70000076293945
2021-12-01,41.27329635620117,45.5
2021-12-02,42.271114349365234,46.599998474121094
2021-12-03,42.31647491455078,46.650001525878906
2021-12-06,40.36619186401367,44.5
2021-12-07,40.910457611083984,45.099998474121094
2021-12-08,41.99898147583008,46.29999923706055
2021-12-09,42.95144271850586,47.349998474121094
2021-12-10,42.86073684692383,47.25
2021-12-13,42.95144271850586,47.349998474121094
2021-12-14,43.54106140136719,48.0
2021-12-15,43.40499496459961,47.849998474121094
2021-12-16,43.76784133911133,48.25
2021-12-17,44.44816970825195,49.0
2021-12-20,43.85854721069336,48.349998474121094
2021-12-21,44.62959289550781,49.20000076293945
2021-12-22,44.72029876708984,49.29999923706055
2021-12-23,45.21920394897461,49.849998474121094
2021-12-24,45.35527801513672,50.0
2021-12-28,45.53669738769531,50.20000076293945
2021-12-29,45.8995361328125,50.599998474121094
2021-12-30,46.44380569458008,51.20000076293945
2021-12-31,46.67057800292969,51.45000076293945
2022-01-03,47.75910568237305,52.650001525878906
2022-01-04,43.08750915527344,47.5
2022-01-05,42.271114349365234,46.599998474121094
2022-01-06,42.40718078613281,46.75
2022-01-07,42.13505172729492,46.45000076293945
2022-01-10,40.910457611083984,45.099998474121094
2022-01-11,39.867286682128906,43.95000076293945
2022-01-12,40.36619186401367,44.5
2022-01-13,40.68368148803711,44.849998474121094
2022-01-14,40.320838928222656,44.45000076293945
2022-01-17,39.27766799926758,43.29999923706055
2022-01-18,39.45908737182617,43.5
2022-01-19,39.323020935058594,43.349998474121094
2022-01-20,40.09406280517578,44.20000076293945
2022-01-21,41.99898147583008,46.29999923706055
2022-01-24,42.543251037597656,46.900001525878906
2022-01-25,42.588600158691406,46.95000076293945
2022-01-26,41.7722053527832,46.04999923706055
2022-01-27,41.95362854003906,46.25
2022-01-28,41.72685241699219,46.0
2022-01-31,43.04215240478515,47.45000076293945
2022-02-04,44.312103271484375,48.849998474121094
2022-02-07,42.04433822631836,46.349998474121094
2022-02-08,41.50007629394531,45.75
2022-02-09,41.95362854003906,46.25
2022-02-10,42.95144271850586,47.349998474121094
2022-02-11,43.359642028808594,47.79999923706055
2022-02-14,42.724666595458984,47.099998474121094
2022-02-15,43.359642028808594,47.79999923706055
2022-02-16,42.63395309448242,47.0
2022-02-17,43.49570846557617,47.95000076293945
2022-02-18,43.45035552978515,47.900001525878906
2022-02-21,43.67713165283203,48.150001525878906
2022-02-22,43.85854721069336,48.349998474121094
2022-02-23,44.1760368347168,48.70000076293945
2022-02-24,43.17821502685547,47.599998474121094
2022-02-25,43.85854721069336,48.349998474121094
2022-02-28,44.40281295776367,48.95000076293945
2022-03-01,44.9017219543457,49.5
2022-03-02,40.638328552246094,44.79999923706055
2022-03-03,40.955814361572266,45.150001525878906
2022-03-04,39.2323112487793,43.25
2022-03-07,36.32957458496094,40.04999923706055
2022-03-08,34.69678497314453,38.25
2022-03-09,35.01426696777344,38.599998474121094
2022-03-10,33.60826110839844,37.04999923706055
2022-03-11,34.06180953979492,37.54999923706055
2022-03-14,30.705516815185547,33.849998474121094
2022-03-15,31.0683650970459,34.25
2022-03-16,33.20005798339844,36.599998474121094
2022-03-17,34.87820816040039,38.45000076293945
2022-03-18,34.74214172363281,38.29999923706055
2022-03-21,34.606075286865234,38.150001525878906
2022-03-22,37.28203201293945,41.099998474121094
2022-03-23,36.82848358154297,40.599998474121094
2022-03-24,36.46564102172851,40.20000076293945
2022-03-25,34.69678497314453,38.25
2022-03-28,34.51536560058594,38.04999923706055
2022-03-29,36.10279846191406,39.79999923706055
2022-03-30,38.73340606689453,42.70000076293945
2022-03-31,37.87165832519531,41.75
2022-04-01,39.549800872802734,43.599998474121094
2022-04-04,39.549800872802734,43.599998474121094
2022-04-06,38.053077697753906,41.95000076293945
2022-04-07,38.053077697753906,41.95000076293945
2022-04-08,37.962364196777344,41.849998474121094
2022-04-11,37.37274932861328,41.20000076293945
2022-04-12,38.59733963012695,42.54999923706055
2022-04-13,38.3252067565918,42.25
2022-04-14,38.37056350708008,42.29999923706055
2022-04-19,37.78094482421875,41.650001525878906
2022-04-20,38.27985382080078,42.20000076293945
2022-04-21,38.64269256591797,42.599998474121094
2022-04-22,38.415916442871094,42.349998474121094
2022-04-25,37.19132232666016,41.0
2022-04-26,37.37274932861328,41.20000076293945
2022-04-27,37.19132232666016,41.0
2022-04-28,36.69241714477539,40.45000076293945
2022-04-29,38.09843063354492,42.0
2022-05-03,37.23667907714844,41.04999923706055
2022-05-04,37.73558807373047,41.599998474121094
2022-05-05,37.554168701171875,41.400001525878906
2022-05-06,36.238868713378906,39.95000076293945
2022-05-10,36.55635070800781,40.29999923706055
2022-05-11,37.23667907714844,41.04999923706055
2022-05-12,36.91919708251953,40.70000076293945
2022-05-13,36.87384033203125,40.650001525878906
2022-05-16,36.60170364379883,40.349998474121094
2022-05-17,37.91701126098633,41.79999923706055
2022-05-18,37.69023132324219,41.54999923706055
2022-05-19,37.10061264038086,40.900001525878906
2022-05-20,38.007720947265625,41.900001525878906
2022-05-23,37.91701126098633,41.79999923706055
2022-05-24,36.96455001831055,40.75
2022-05-25,37.87165832519531,41.75
2022-05-26,37.87165832519531,41.75
2022-05-27,38.77875900268555,42.75
2022-05-30,39.2323112487793,43.25
2022-05-31,39.731224060058594,43.79999923706055
2022-06-01,39.27766799926758,43.29999923706055
2022-06-02,38.960182189941406,42.95000076293945
2022-06-06,39.821929931640625,43.900001525878906
2022-06-07,38.73340606689453,42.70000076293945
2022-06-08,38.68805313110352,42.650001525878906
2022-06-09,38.053077697753906,41.95000076293945
2022-06-10,37.91701126098633,41.79999923706055
2022-06-13,36.91919708251953,40.70000076293945
2022-06-14,37.64487838745117,41.5
2022-06-15,37.91701126098633,41.79999923706055
2022-06-16,37.20928955078125,40.5
2022-06-17,38.036163330078125,41.400001525878906
2022-06-20,39.184600830078125,42.650001525878906
2022-06-21,40.05740737915039,43.599998474121094
2022-06-22,39.1386604309082,42.599998474121094
2022-06-23,40.14928436279297,43.70000076293945
2022-06-24,40.700531005859375,44.29999923706055
2022-06-27,41.343650817871094,45.0
2022-06-28,41.80302429199219,45.5
2022-06-29,40.93021774291992,44.54999923706055
2022-06-30,41.389591217041016,45.04999923706055
2022-07-04,41.61927795410156,45.29999923706055
2022-07-05,41.389591217041016,45.04999923706055
2022-07-06,41.573341369628906,45.25
2022-07-07,41.80302429199219,45.5
2022-07-08,41.80302429199219,45.5
2022-07-11,40.93021774291992,44.54999923706055
2022-07-12,40.838340759277344,44.45000076293945
2022-07-13,41.986778259277344,45.70000076293945
2022-07-14,42.03271484375,45.75
2022-07-15,41.389591217041016,45.04999923706055
2022-07-18,42.078651428222656,45.79999923706055
2022-07-19,42.21646499633789,45.95000076293945
2022-07-20,42.21646499633789,45.95000076293945
2022-07-21,42.170528411865234,45.900001525878906
2022-07-22,42.170528411865234,45.900001525878906
2022-07-25,42.40021896362305,46.150001525878906
2022-07-26,42.85959243774414,46.650001525878906
2022-07-27,42.99739837646485,46.79999923706055
2022-07-28,43.08927917480469,46.900001525878906
2022-07-29,43.181148529052734,47.0
2022-08-01,43.08927917480469,46.900001525878906
2022-08-02,41.894901275634766,45.599998474121094
2022-08-03,41.80302429199219,45.5
2022-08-04,42.58396530151367,46.349998474121094
2022-08-05,42.85959243774414,46.650001525878906
2022-08-08,42.675838470458984,46.45000076293945
2022-08-09,43.043338775634766,46.849998474121094
2022-08-10,41.15990447998047,44.79999923706055
2022-08-11,42.30833435058594,46.04999923706055
2022-08-12,42.170528411865234,45.900001525878906
2022-08-15,42.58396530151367,46.349998474121094
2022-08-16,42.53802490234375,46.29999923706055
2022-08-17,42.44615173339844,46.20000076293945
2022-08-18,42.21646499633789,45.95000076293945
2022-08-19,42.078651428222656,45.79999923706055
2022-08-22,41.71115493774414,45.400001525878906
2022-08-23,41.986778259277344,45.70000076293945
2022-08-24,42.35427474975586,46.099998474121094
2022-08-25,42.72177505493164,46.5
2022-08-26,43.08927917480469,46.900001525878906
2022-08-29,43.22708511352539,47.04999923706055
2022-08-30,42.7677116394043,46.54999923706055
2022-08-31,43.043338775634766,46.849998474121094
2022-09-01,42.078651428222656,45.79999923706055
2022-09-02,42.03271484375,45.75
2022-09-05,41.389591217041016,45.04999923706055
2022-09-06,40.79240798950195,44.400001525878906
2022-09-07,40.37896728515625,43.95000076293945
2022-09-08,40.05740737915039,43.599998474121094
2022-09-09,40.79240798950195,44.400001525878906
2022-09-13,40.93021774291992,44.54999923706055
2022-09-14,39.5980339050293,43.099998474121094
2022-09-15,39.64397430419922,43.150001525878906
2022-09-16,39.64397430419922,43.150001525878906
2022-09-19,40.562721252441406,44.150001525878906
2022-09-20,41.25178146362305,44.900001525878906
2022-09-21,41.15990447998047,44.79999923706055
2022-09-22,41.0220947265625,44.650001525878906
2022-09-23,40.88427734375,44.5
2022-09-26,41.11396789550781,44.75
2022-09-27,41.61927795410156,45.29999923706055
2022-09-28,40.97615814208984,44.599998474121094
2022-09-29,41.15990447998047,44.79999923706055
2022-09-30,41.84896087646485,45.54999923706055
2022-10-03,41.343650817871094,45.0
2022-10-05,43.73239517211914,47.599998474121094
2022-10-06,44.008026123046875,47.900001525878906
2022-10-07,44.191768646240234,48.099998474121094
2022-10-10,41.61927795410156,45.29999923706055
2022-10-11,40.47084426879883,44.04999923706055
2022-10-12,39.68990707397461,43.20000076293945
2022-10-13,39.23053359985352,42.70000076293945
2022-10-14,40.700531005859375,44.29999923706055
2022-10-17,40.19521713256836,43.75
2022-10-18,40.79240798950195,44.400001525878906
2022-10-19,38.77116012573242,42.20000076293945
2022-10-20,37.668663024902344,41.0
2022-10-21,37.20928955078125,40.5
2022-10-24,35.87710189819336,39.04999923706055
2022-10-25,36.10679244995117,39.29999923706055
2022-10-26,37.4389762878418,40.75
2022-10-27,37.34710311889648,40.650001525878906
2022-10-28,36.74991607666016,40.0
2022-10-31,36.244606018066406,39.45000076293945
2022-11-01,37.714599609375,41.04999923706055
2022-11-02,38.4495964050293,41.849998474121094
2022-11-03,37.02553939819336,40.29999923706055
2022-11-04,38.12803649902344,41.5
2022-11-07,38.90896987915039,42.349998474121094
2022-11-08,38.77116012573242,42.20000076293945
2022-11-09,38.40365982055664,41.79999923706055
2022-11-10,38.58740997314453,42.0
2022-11-11,40.01146697998047,43.54999923706055
2022-11-14,40.24115753173828,43.79999923706055
2022-11-15,40.60865783691406,44.20000076293945
2022-11-16,40.37896728515625,43.95000076293945
2022-11-17,40.05740737915039,43.599998474121094
2022-11-18,39.414283752441406,42.900001525878906
2022-11-21,39.322410583496094,42.79999923706055
2022-11-22,39.36834335327149,42.849998474121094
2022-11-23,38.90896987915039,42.349998474121094
2022-11-24,39.09272003173828,42.54999923706055
2022-11-25,38.40365982055664,41.79999923706055
2022-11-28,38.58740997314453,42.0
2022-11-29,40.05740737915039,43.599998474121094
2022-11-30,41.43553161621094,45.099998474121094
2022-12-01,41.389591217041016,45.04999923706055
2022-12-02,40.51678085327149,44.099998474121094
2022-12-05,39.36834335327149,42.849998474121094
2022-12-06,40.01146697998047,43.54999923706055
2022-12-07,39.322410583496094,42.79999923706055
2022-12-08,39.96553039550781,43.5
2022-12-09,39.91959381103515,43.45000076293945
2022-12-12,38.95491027832031,42.400001525878906
2022-12-13,40.28709411621094,43.849998474121094
2022-12-14,40.51678085327149,44.099998474121094
2022-12-15,39.09272003173828,42.54999923706055
2022-12-16,39.09272003173828,42.54999923706055
2022-12-19,39.50615692138672,43.0
2022-12-20,39.322410583496094,42.79999923706055
2022-12-21,39.36834335327149,42.849998474121094
2022-12-22,40.79240798950195,44.400001525878906
2022-12-23,40.65459442138672,44.25
2022-12-28,41.15990447998047,44.79999923706055
2022-12-29,40.74646759033203,44.349998474121094
2022-12-30,40.51678085327149,44.099998474121094
2023-01-03,40.10334777832031,43.650001525878906
2023-01-04,40.10334777832031,43.650001525878906
2023-01-05,40.838340759277344,44.45000076293945
2023-01-06,40.333030700683594,43.900001525878906
2023-01-09,41.06803131103515,44.70000076293945
2023-01-10,40.65459442138672,44.25
2023-01-11,40.05740737915039,43.599998474121094
2023-01-12,40.14928436279297,43.70000076293945
2023-01-13,41.2977180480957,44.95000076293945
2023-01-16,41.343650817871094,45.0
2023-01-17,40.19521713256836,43.75
2023-01-18,40.51678085327149,44.099998474121094
2023-01-19,39.735843658447266,43.25
2023-01-20,39.46022033691406,42.95000076293945
2023-01-26,40.37896728515625,43.95000076293945
2023-01-27,40.51678085327149,44.099998474121094
2023-01-30,40.838340759277344,44.45000076293945
2023-01-31,40.65459442138672,44.25
2023-02-01,40.838340759277344,44.45000076293945
2023-02-02,41.11396789550781,44.75
2023-02-03,41.0220947265625,44.650001525878906
2023-02-06,41.389591217041016,45.04999923706055
2023-02-07,40.838340759277344,44.45000076293945
2023-02-08,41.0220947265625,44.650001525878906
2023-02-09,40.47084426879883,44.04999923706055
2023-02-10,39.64397430419922,43.150001525878906
2023-02-13,39.91959381103515,43.45000076293945
2023-02-14,40.14928436279297,43.70000076293945
2023-02-15,40.01146697998047,43.54999923706055
2023-02-16,40.24115753173828,43.79999923706055
2023-02-17,39.64397430419922,43.150001525878906
2023-02-20,39.91959381103515,43.45000076293945
2023-02-21,39.64397430419922,43.150001525878906
2023-02-22,40.424903869628906,44.0
2023-02-23,40.37896728515625,43.95000076293945
2023-02-24,40.19521713256836,43.75
2023-02-27,40.24115753173828,43.79999923706055
2023-02-28,40.424903869628906,44.0
2023-03-01,40.838340759277344,44.45000076293945
2023-03-02,40.74646759033203,44.349998474121094
2023-03-03,40.24115753173828,43.79999923706055
2023-03-06,40.838340759277344,44.45000076293945
2023-03-07,40.424903869628906,44.0
2023-03-08,40.88427734375,44.5
2023-03-09,40.838340759277344,44.45000076293945
2023-03-10,40.700531005859375,44.29999923706055
2023-03-13,41.205841064453125,44.849998474121094
2023-03-14,40.333030700683594,43.900001525878906
2023-03-15,40.65459442138672,44.25
2023-03-16,40.60865783691406,44.20000076293945
2023-03-17,40.88427734375,44.5
2023-03-20,40.333030700683594,43.900001525878906
2023-03-21,40.700531005859375,44.29999923706055
2023-03-22,40.93021774291992,44.54999923706055
2023-03-23,41.11396789550781,44.75
2023-03-24,41.25178146362305,44.900001525878906
2023-03-27,41.80302429199219,45.5
2023-03-28,42.12458801269531,45.849998474121094
2023-03-29,42.53802490234375,46.29999923706055
2023-03-30,41.61927795410156,45.29999923706055
2023-03-31,41.481468200683594,45.150001525878906
2023-04-03,41.11396789550781,44.75
