SECURITY_CODE,SECUCODE,SECURITY_NAME_ABBR,ORG_CODE,TRADE_MARKET,BOARD_CODE,BOARD_NAME,ORIG_BOARD_CODE,TOTAL_MARKET_CAP,NOTLIMITED_MARKETCAP_A,CLOSE_PRICE,CHANGE_RATE,TOTAL_SHARES,FREE_SHARES_A,PE_TTM,PE_LAR,PB_MRQ,PCF_OCF_LAR,PCF_OCF_TTM,PS_TTM,PEG_CAR,TRADE_DATE
600660,600660.SH,福耀玻璃,10003970,069001001001,016035,汽车零部件,481,148781478759.32,114190250787.32,57.01,1.135355685648,2609743532,2002986332,17.54934791,15.97687064,3.89741228,12.34179686,13.22318581,3.2126493,0.707397610931,2026-09-03 00:00:00
600660,600660.SH,福耀玻璃,10003970,069001001001,016035,汽车零部件,481,147111242898.84,112908339534.84,56.37,-2.558340535869,2609743532,2002986332,17.35233716,15.79751268,3.85365954,12.20324661,13.07474099,3.17658378,0.699456293989,2026-09-02 00:00:00
600660,600660.SH,福耀玻璃,10003970,069001001001,016035,汽车零部件,481,150973663326.2,115872759306.2,57.85,2.226541791836,2609743532,2002986332,17.80792451,16.21227796,3.95483776,12.52364407,13.41801963,3.2599853,0.717820589039,2026-09-01 00:00:00
600660,600660.SH,福耀玻璃,10003970,069001001001,016035,汽车零部件,481,147685386475.88,113348996527.88,56.59,-1.34239888424,2609743532,2002986332,17.4200596,15.85916698,3.86869955,12.25087326,13.1257689,3.1889813,0.702186121473,2026-08-31 00:00:00
600660,600660.SH,福耀玻璃,10003970,069001001001,016035,汽车零部件,481,149694888995.52,114891296003.52,57.36,0.985915492958,2609743532,2002986332,17.65708816,16.07495702,3.92133956,12.41756653,13.30436656,3.23237264,0.711740518476,2026-08-28 00:00:00
600660,600660.SH,福耀玻璃,10003970,069001001001,016035,汽车零部件,481,148233432617.6,113769623657.6,56.8,-0.699300699301,2609743532,2002986332,17.48470375,15.91801881,3.88305591,12.29633506,13.17447735,3.2008153,0.704791866,2026-08-27 00:00:00
600660,600660.SH,福耀玻璃,10003970,069001001001,016035,汽车零部件,481,149277330030.4,114570818190.4,57.2,-0.81498179296,2609743532,2002986332,17.60783547,16.03011753,3.91040138,12.38292897,13.26725536,3.22335625,0.70975518914,2026-08-26 00:00:00
600660,600660.SH,福耀玻璃,10003970,069001001001,016035,汽车零部件,481,150503909490.44,115512221766.44,57.67,2.088865285891,2609743532,2002986332,17.75251524,16.16183353,3.9425323,12.48467681,13.37626952,3.24984187,0.715587093788,2026-08-25 00:00:00
600660,600660.SH,福耀玻璃,10003970,069001001001,016035,汽车零部件,481,147424412122.68,113148697894.68,56.49,-0.475687103594,2609743532,2002986332,17.38927667,15.8311423,3.86186318,12.22922478,13.10257439,3.18334606,0.700945290689,2026-08-24 00:00:00
600660,600660.SH,福耀玻璃,10003970,069001001001,016035,汽车零部件,481,148129042876.32,113689504204.32,56.76,-1.833275683155,2609743532,2002986332,17.47239058,15.90680894,3.88032137,12.28767567,13.16519955,3.19856121,0.704295533767,2026-08-21 00:00:00
